Name	Control_P0_1	Heat_P0_1
F59D12.2	6.294675327	5.166371979
Y82E9BL.18	0.181366701	0.11558325
epac-1	0	0.008482409
Y71F9AL.1	3.656916058	3.928295608
sls-2.11	0	0.242565765
cisd-1	246.0944683	192.0742482
srr-10	0.017913486	0.06849655
ska-1	3.400625642	7.549030995
F32A11.1	117.7859826	80.8888604
Y17D7B.4	40.51958807	48.12019642
cyp-25A2	0.577362684	0.402990306
C03C10.2	0.646980629	1.13386492
F01G4.4	12.34018337	30.72681664
nhr-182	3.225672032	3.302224916
gyg-2	69.99602284	63.27366925
T12E12.6	0.43081654	0.6040215
kbp-5	15.71039038	23.45872536
linc-99	0.189441246	0.120729079
Y57A10A.29	59.69609392	65.4381792
F55C10.5	12.23823978	11.62097518
Y106G6H.6	4.251838148	4.132908823
T01D3.6	11.93181921	6.241902908
T16A1.10	0.363926604	0.309235887
fbxb-52	0	0.026308128
Y66D12A.30	0.079478224	0
M01G12.14	4.038444792	2.862414239
Y38E10A.33	1.608047784	2.459504034
M151.4	0.048353884	0
tre-5	0.614631598	1.214266251
F10C1.20	0	0.22033057
F36D4.6	0.300635021	0.1915918
ced-8	0.090387	0.134406448
C07B5.4	1.344223744	1.148704296
gcn-1	7.269200625	7.76640334
T03G6.1	25.25694215	29.92273845
ZK899.7	0.144808492	0.230712638
ZC443.4	0.443243941	0.6327442
mxl-3	63.81360475	28.79235072
srt-13	0.485945919	0.309688648
C42C1.13	14.55383212	6.1050744
F54E2.2	0	0.352528912
rps-2	7341.259426	8642.381854
decr-1.1	16.16724301	14.77324395
R05D11.9	7.626561731	5.348430054
F26D11.12	2.304868491	1.844628025
col-126	0.867255602	0.448129972
C13F10.6	2.128700199	3.386822345
C01B4.6	0.77293173	0
21ur-13922	100.7556797	73.02384596
Y62E10A.3	3.934172079	7.445653735
twk-1	0.559383814	0.752589811
nex-1	474.3462169	475.0681795
hosl-1	1.432666458	0.637215029
clec-174	0.19669556	0.173564563
F48E3.8	0.100260108	0.04472636
clec-1	201.675993	84.58667849
T21C12.12	2.222551759	5.980401178
ceh-2	0.164633464	0.251806365
C35D10.5	18.59887758	14.24504581
tkr-1	0.32279485	0.12992466
C35B1.2	3.534820735	4.078585613
srw-44	0.017913486	0.022832183
nhr-209	0.231036937	0.210339446
Y71G12B.17	20.84512932	27.40815439
H12I13.6	0.090981651	0
K09F5.6	0.189441246	0.120729079
nhr-280	0.67225331	0.183608808
Y105E8A.13	10.59551485	5.217778666
F13B12.7	0.409754398	0.783397581
C25A1.18	0.148170117	0
nol-56	491.8314858	274.2776275
C12D8.9	4.252916337	5.973816283
Y70G10A.2	0	0.011829829
F53C11.9	18.52431343	14.79750987
fbxa-69	0.178441432	0.59702477
C33B4.4	43.09101961	41.63928448
mlt-7	8.192615312	4.437001818
mfsd-6	1.238273246	0.838024354
T24A6.1	4.635489703	1.477076445
lido-1	0.200423347	0.178819013
glp-4	18.21745248	12.85506235
cul-3	46.55402604	40.85957395
F48G7.10	1.841167138	1.095134193
C54E4.1	0.224865219	0.214956653
acbp-4	2.869326081	3.177556516
F23C8.7	9.147791451	8.918644114
T04F8.7	9.916714746	5.5117177
pept-1	11.11630354	3.099386961
fipr-5	15.99002516	15.65920835
clec-70	0.162870793	0.132103982
asb-2	582.0922777	452.0952879
pho-8	0.497577069	0.590464058
dao-2	468.5780818	929.8914993
btb-2	1.4594842	1.616265771
K04G2.4	40.78261424	32.55708183
rad-8	16.65534397	13.35191245
tceb-3	12.2873334	13.85803307
ssp-11	23.50965861	19.46921034
col-148	0.25696169	0.089323204
F38E1.10	0	0.147378307
npr-34	0.472986042	0.373198359
col-142	241.8202975	298.5141289
Y54G9A.5	12.48917113	12.02424194
21ur-4611	1.975601564	5.036127308
C27D6.12	17.00312821	11.41384591
gld-1	107.996004	82.47201152
pptr-2	5.056830754	5.633930491
cft-1	0.011081099	0.063556895
dyn-1	10.75697307	9.182639312
ufm-1	258.3151034	231.8341447
bnc-1	0.100698138	0.128347905
T15H9.5	1.788260036	1.468870465
D2023.1	9.521045542	4.200694974
Y54F10BM.20	0.022896045	0
W08F4.10	0	0.052459659
C35E7.11	2.712652916	1.355880429
srd-49	0	0.052149247
ttr-44	125.8824533	81.65363365
ZK377.12	0	0.124129898
ddr-2	1.253989754	0.686598455
F56D6.18	8.701525988	8.318097913
rbm-42	14.69638919	17.30649359
K11H12.6	1.186835268	1.249636067
acs-14	31.69299903	14.32755118
str-156	0.020042335	0
F10E9.3	12.70534945	10.56130004
Y71G12B.27	30.44750645	28.66148924
F41G3.6	24.8180789	17.77481633
C09E10.3	1.152434245	0
Y45F10C.2	0.058598351	0.074688329
cdh-8	0.334501696	0.312255906
zmp-4	16.70655836	16.71163468
ubh-4	19.02590202	21.29406003
lst-4	17.87536288	16.27399486
Y71F9AR.4	48.81949899	37.60814897
C34E7.3	2.098596214	0.342926957
npr-13	0.752799789	0.53305783
tab-1	0.070318022	0
cyp-13A12	0.106583514	0.084905807
Y46E12BL.11	2.881085614	2.790853883
egg-4	6.50193008	4.20790478
T01C3.11	6.4474024	4.466160197
Y9C2UA.1	10.71763848	8.071056659
F14D7.11	0.432162842	0.110165285
F48C1.15	0	0.027285519
vps-24	15.21874889	26.81918514
F29B9.7	26.71552115	20.83125386
Y65B4A.2	8.015017055	6.594745132
gsp-2	179.3656941	173.8632484
rbm-25	4.389365543	5.870877249
sgo-1	4.09505761	6.217742938
tbc-6	4.930051032	1.544310942
K08E7.5	2.928944179	4.589610206
kca-1	27.59063164	22.78909324
K02F3.12	2.42865305	2.513330451
F35B12.10	6.50890158	1.78737554
nhr-113	0.485235472	1.211173892
Y105E8A.21	3.230297966	3.594934571
F35A5.1	0.320009855	0.709022249
ZK858.8	5.44525181	6.57319533
21ur-12830	29.63402346	47.84320942
Y94H6A.2	0.016701946	0.063863933
F25E2.3	8.790824641	4.514089721
T23B7.2	1.479243957	1.227712627
W08G11.3	3.2027912	3.996093199
srx-31	0	0.029475661
lips-1	0.207024116	0.079160684
T23B12.14	4.939003909	4.196772756
W03F8.3	5.46803529	6.600698239
her-1	0.458426882	0.292151032
prp-3	2.423446934	4.463288068
bgnt-1.6	1.262048814	0.385153695
C37E2.2	0.607559477	0.88500982
F26E4.4	7.709193388	7.800456355
gipc-1	177.9255464	80.94378918
arr-1	8.563960907	3.921479865
C27F2.9	12.79599404	11.5483609
F49D11.14	5.204541754	5.685950186
linc-22	0.708275726	0.889765307
T04B2.8	7.902406255	7.554190961
F33D4.6	15.22902636	25.53219865
scl-26	0	0.04216853
gana-1	2.447647955	1.637855562
ser-2	0.661835528	0.602544858
pqn-53	49.34981541	36.81263144
srd-23	0.341461999	0.353616964
C31E10.6	0.607363994	0.818796036
CD4.17	0	0.267067357
F11E6.8	10.34979327	8.230685674
T02E9.16	0.102186288	0.260489343
C28H8.3	6.374338923	6.428770675
F16A11.5	0.027210953	0.034682556
F10G7.10	1.005366277	0.852743837
C43E11.9	123.7752582	96.94545067
srx-135	0.022377364	0
fbxa-116	0.072870549	0.092879397
F19B10.3	0	0.135588043
R10E11.10	0	0.145673104
dot-1.1	9.497563998	8.093491739
C50H2.13	3.494882114	2.011713897
rpl-27	4901.243963	5319.198098
F14H8.4	0.029676418	0.037824991
npr-4	0.286780872	0.12184179
K07G5.4	0.657523833	0.702895069
T16G12.3	10.22933902	5.724051914
R11G1.1	0.020864832	0.058506609
fntb-1	33.2313875	30.21050001
T05A7.11	0.074510835	0
ulp-5	10.85947654	7.909302502
dnj-20	133.6543923	72.17748617
T28C6.11	1.924064132	1.379460958
F47B3.4	0.563957184	0.81256664
T26E4.4	0.097388809	0.082753266
M05D6.8	0.083476122	0.053198528
kin-20	21.16359011	8.025531713
K07A12.5	6.649822988	5.322646586
H28G03.3	0.070557199	0.044965422
Y14H12A.2	0.474531748	0.17280829
D1007.8	9.281528116	8.101385563
lmtr-3	71.2662125	78.21351374
fbxa-156	0.509497245	1.762644558
H10E21.1	14.99552994	11.62708308
T23G4.2	0.06779025	0.086404145
gpb-1	69.76957904	38.1827243
H02F09.2	0.039287531	0
F36F2.11	8.396306646	10.1981578
C56A3.4	14.55932457	30.70942847
ceh-92	2.955283435	4.466975934
F11A10.5	10.88052444	9.371229445
fat-3	34.1167336	30.73443683
gcy-5	0.043100836	0.023543783
swsn-6	13.95579411	12.58455611
F56D2.2	1.529779972	2.008322892
jud-4	4.077844253	1.259031827
egl-6	0.672581078	0.360951104
Y54G2A.13	1.084643996	0.950445595
Y43E12A.2	38.13353317	12.98963806
sdn-1	17.96519898	18.07423057
R04B5.6	0.178826004	0.227928176
H39E20.1	0.276584219	0.352528912
sel-12	7.707065875	4.574953852
F57B1.10	0.278440489	0
C01B10.4	0.219743818	0.149376657
nhr-142	0.562816725	0.143471069
linc-29	3.264925001	2.395963588
mup-4	2.26983011	4.559429747
B0511.7	14.30844103	10.84928086
abcf-1	4.539444042	5.686862859
tctn-1	0.734034551	0.449081416
B0554.1	0.101685375	0
W01B6.3	0.242367615	0.05451478
Y71G12B.2	0.322108951	0.109481028
Y46D2A.2	6.632376678	6.115297445
chw-1	9.77352889	8.050540047
Y69A2AR.32	40.11745756	44.02550001
C54G4.9	2.171037417	2.426005413
sst-20	10.34210388	11.28244469
catp-5	1.360914813	0.6421695
Y113G7A.14	1.382921095	1.719653227
ZK512.2	2.684791869	4.342045659
ipla-6	1.150327419	3.786302295
ech-7	207.9224556	161.1756697
C01F6.2	0.580940214	1.282251676
cyp-35B2	0.539339227	0.370155357
Y59E9AL.6	7.043249296	7.214545166
R07E5.17	0.110339449	0.140636534
T01C8.2	36.36570286	21.54343348
otpl-3	0.548778212	0.341959262
inft-2	3.250666444	2.649470187
Y49F6B.12	0.181963302	0.309235887
mdt-28	27.69265261	27.87945229
tsp-21	0.732673428	0.904668564
dpm-1	30.83156276	29.69935351
rbm-7	16.83309693	16.94017003
F35C11.5	30.34743513	22.00425559
unc-70	1.736439218	1.671451205
W03A5.2	4.521088194	2.745657869
tag-232	1.309782256	2.168823309
F25H9.6	4.154573877	4.110368611
F25E5.3	0.036585214	0
srz-83	0.021951128	0
rabx-5	1.655233743	2.109729007
T11F9.22	0.206406134	0.131540639
flp-2	19.91406376	24.99750464
nhr-147	0.129417749	0.235647668
prde-1	0.879086464	1.55527461
C28H8.14	93.41870429	61.44943613
T24E12.5	0.091651619	0.207675353
slt-1	0.0637065	0.099937324
Y42G9A.2	9.181689235	10.04129482
hach-1	670.9805534	327.457756
F25G6.8	58.03540662	65.38356735
Y75D11A.3	1.528089607	1.314679642
T14G12.6	0.037992338	0.096848602
asp-7	0.163337137	0
F29A7.4	1.558620086	0.686275545
elk-2	0.044466916	0.028338337
F15G9.6	0.121308868	0.231926915
trpp-1	37.8591765	36.03822784
madd-2	6.980710688	2.94897512
F23A7.3	0.528024418	0.544817409
Y57A10A.2	2.473517405	2.842204639
blos-1	7.117976222	9.720466311
ttc-4	4.148763284	4.21775662
K06H7.7	1.724161365	2.65541258
R08C7.5	1.673667112	1.907594382
Y43F8B.17	0	0.17986169
drh-1	0.78350315	1.987580497
flp-6	7.278532077	7.215504037
srd-42	0.021540827	0
F54F7.2	1.412891521	0.763994545
T24D8.6	0	0.137706606
T24H10.4	14.95436864	16.16626665
unc-80	0.02153859	0.041179008
obr-3	3.500174515	1.93203954
F44A2.7	0	0.028067588
ubxn-3	62.93862482	54.39926419
C17G1.5	2.942385308	2.937740929
clec-148	0.182926071	0.093261617
T01C3.2	18.15956993	25.01530913
C01G10.7	13.19093967	20.36532404
F17C11.11	3.457302736	47.13738855
haao-1	2.697186532	4.844147277
acaa-2	394.5176292	246.0785674
lido-11	3.89467236	6.29136687
egas-3	0.007499572	0.01911762
molo-1	3.70012333	1.503258736
dod-24	10.52471717	11.07739328
C25D7.5	2.53345049	1.043990578
C49C3.15	0.737922323	0.696697454
Y51H7C.41	8.9535276	4.293621358
W04A8.1	2.623044705	3.095090941
his-17	1.059903029	2.444543547
rab-19	82.6803299	52.50341727
nspe-5	0.460973698	12.45602154
vha-8	488.2868975	423.1511682
mat-1	26.29717668	17.91929875
nlp-78	6.717045317	6.5469655
F09F9.1	8.196783971	4.902719962
vps-2	110.285052	98.38963424
nhr-60	0.482776508	0.396992017
T12B3.1	0.185626993	0.138014675
tpi-1	333.9642918	222.9603217
sru-26	0.022329189	0
C34C12.7	21.81133446	8.565834079
C24A3.1	0.010820979	0
R02D5.8	10.74086937	6.444451446
srh-70	0.37153104	1.815260813
skr-14	0.77738168	1.042984945
Y37E3.30	1.350508881	1.514772667
srb-6	0.040914825	0.026074624
Y102A11A.5	39.2520837	87.86716855
tyra-2	0.130157279	0.062210984
C36E6.2	4.033519859	3.341680307
F16G10.5	3.345776842	4.359228476
W04C9.4	39.06065211	42.31514253
pqn-15	0.02865168	0.064922451
twk-32	0.033729783	0.329600202
F44G3.7	0.656201936	0.536782691
ZC84.1	0.150509978	0.152341239
R07E4.1	0.16385321	0.150367782
mog-2	30.02681038	38.65326845
D2096.9	5.516145939	5.347348658
rpl-5	5484.810879	6172.343578
F53E10.6	44.98094914	35.57420657
afd-1	9.574881166	9.02850762
pho-4	1.816419539	2.101165698
aps-1	30.896908	40.16152157
nhr-124	0.054926257	0.070007948
B0546.3	4.814340281	9.840646621
cir-1	1.935103492	3.519005178
Y50D7A.8	2.765842189	3.463441938
C35C5.10	16.12657172	7.521382315
maa-1	2.434355485	2.442616054
B0495.7	23.69950157	12.36408599
cpin-1	1.057527896	1.057586735
pas-4	290.8762184	251.4197336
zip-3	111.127588	64.46815241
tofu-6	40.86757311	36.52218683
C03B1.10	0.164633464	0
ZC250.2	0.322681589	0.235019274
C16B8.t3	0.864325684	0.734435232
F21A3.3	60.58617336	13.74409342
sqv-3	3.648050474	6.078084682
algn-14	2.847190489	2.59212435
21ur-14760	38.52423049	62.95159135
21ur-5138	0.987800782	0
clec-50	384.1686084	236.0684675
srz-47	0.022305179	0
B0250.5	179.1343791	160.3418999
C16D2.3	0.389555238	2.234338172
C49F5.13	0	1.016910322
Y75B8A.19	0.624993034	0.480491343
T16G1.18	0.806703972	0.293774093
T02H6.9	0.208480567	0.841463482
C16C10.1	6.952913536	5.029152062
nlg-1	1.492636237	1.353691508
F11C3.1	0.048018094	0.040801957
ZK809.10	4.313070741	3.141346736
Y62E10A.24	95.06262944	67.54561587
Y69E1A.3	0.31544733	0.353815513
R160.6	0.032012062	0
trxr-2	0.411583659	0.524596595
dhs-31	0.569438098	0.414739896
C04E6.8	1.08658086	0.629515913
C17C3.3	0.19631372	0.083405894
C02D4.11	0	0.117509637
btb-22	0.165289374	0.035112441
JC8.4	6.719277635	5.775897421
clx-1	0.049478393	0.047298154
nhx-2	3.301858117	3.388650002
crn-2	13.13052259	12.80527492
C29G2.3	1.42446808	1.210399696
ggr-2	0.156360425	0.083039159
mksr-2	0.628600498	0.500751295
W08E12.7	526.6212918	357.0479365
F22G12.9	0	0.2873877
B0252.8	14.32311134	10.70177053
nhr-156	1.6538751	0.672765098
exos-2	8.029130697	7.856524262
C27A2.12	1.244928968	1.166174816
F52B5.2	8.311264194	8.871588502
T05H10.4	0.978481907	0.831436112
xol-1	0.134215922	0.076030678
gst-8	0.133615565	0.425759555
scrm-6	25.81767368	15.55097673
C08F11.12	0.117196703	0.373441644
txl-1	104.0102234	87.66837405
gut-2	98.68501786	106.7543095
Y73F4A.3	0.969731255	1.45095741
F56C11.6	7.030123941	3.06043894
dpf-5	85.65458808	72.12880265
bli-4	34.53273607	19.1868324
F58G6.9	54.24914735	29.42061137
Y49F6A.11	0.388946558	0.385578497
asd-2	6.156764713	5.985940918
Y55F3BR.6	4.701508162	4.656296879
glb-2	0.568733783	0.076304959
ttr-33	20.07156311	19.52373659
ced-3	10.17983584	7.945253877
B0412.7	2.634135418	0.629515913
math-44	0.139845953	0.19804995
F46G11.7	0.148170117	0
H14E04.3	1.243897281	1.538816677
M04B2.4	11.68149258	5.72525647
ugt-51	0.671704532	1.393328555
tag-51	2.040815596	1.899548989
his-8	0.334577684	0.497520641
irg-5	21.74884628	32.94710612
marb-1	112.8117883	75.04459204
clp-6	8.84144617	5.697720465
agt-2	2.58983405	3.621433364
W09H1.1	0.610112248	0.488800592
mig-15	2.140639532	2.281801846
R151.13	4.275443079	0.403659059
frpr-4	0.120137933	0.229688239
F44E5.1	3448.900178	3511.567262
C44H4.4	0.214997763	0.309390971
pfd-3	196.5086265	205.07327
Y9C9A.8	0.14959483	0.042371263
C40A11.7	0	0.039878836
clec-240	0	0.035826109
Y73B6BL.27	9.743307712	25.63846629
Y110A2AL.5	0.139971771	0.17840532
Y61A9LA.3	12.16627247	9.291830698
R08E3.3	0.639364205	0.851140009
mob-4	13.7674734	16.32806901
C01B12.8	10.77600853	14.87946705
C07E3.4	0.525671761	0.56693246
D1005.10	0.251440199	0.480721243
spp-22	11.84702404	4.700385487
C16C8.13	0.225783036	0.17986169
T19C11.3	0	0.20182953
ZK836.3	0.717553398	2.660595559
srbc-82	0.024433235	0
C45B2.2	191.6728637	169.7426709
cal-4	0.593622727	0.546447836
glc-1	0.463967034	0.476905995
T07D4.2	1.417279383	1.712596088
T02G5.7	171.6272279	116.9386185
clec-60	0.526665282	0.584660971
W05F2.3	203.9343507	145.8331484
glb-24	0.18965775	0.151083819
mrpl-40	91.4911482	78.06659975
Y79H2A.3	1.528163452	3.094849497
Y14H12B.1	71.3988778	72.92231114
C06E2.5	4.810160329	1.660462264
asp-17	5.291789903	4.496542239
sri-38	0	0.080608745
srf-3	9.48100199	7.233758683
C36H8.1	36.93290465	28.47996099
K08E5.12	0.096036187	0
C18B10.6	0.047468687	0.020167558
ppk-1	2.395255491	1.958493953
ule-5	65.15685926	52.49194232
T05A7.1	4.040633651	3.191619775
Y69A2AR.3	757.6431997	666.2376751
nlp-49	110.2548051	117.1072069
trp-1	0.026645879	0.050943484
F42H10.3	8.474607927	8.114613665
C07E3.9	15.35581215	14.93669576
clec-224	0.282228795	0.17986169
F15B9.6	0.090387	1.401667241
bath-38	1.550439887	1.771730354
ztf-15	0.822700934	1.273298477
clec-226	0.022745413	0
T07G12.5	0.086576863	0.04413968
nos-2	8.616662205	7.898003499
srh-239	0.021210446	0
mrps-6	103.7190821	90.07870654
nnt-1	0.988748767	1.006500491
C40H5.2	0.815481727	0.714585631
gex-3	1.229128644	1.736405541
fipr-1	11.09976142	19.24993399
C07H6.4	0.814353964	0.877547879
C03B1.14	0.911227078	2.664462703
F52C6.14	0	0.056495018
isw-1	2.197612234	2.748678394
rgs-3	1.368209168	1.125092271
nhr-216	0.014286375	0
snt-5	2.276760339	1.6121749
sir-2.2	4.918636883	7.813785153
unc-104	0.081753269	0.148075305
M02G9.4	11.64565132	7.421661295
C25F9.9	0.611235843	0.194767354
ule-1	31.69297625	43.6230794
T01D1.3	14.14785636	15.02715406
Y54G2A.44	0.193867443	0
lbp-4	41.86651533	31.14810246
F45G2.9	5.177913866	5.697851012
C16B8.t1	0	0.367217616
E04F6.4	0.64144925	0.457289862
cope-1	38.70291118	34.41067191
dyf-17	3.843540917	2.617551182
srw-88	0.072785321	0.046385383
T14G8.3	0.960782161	1.639220869
dscc-1	9.686677036	10.83788208
F37B12.1	3.443305559	2.747441922
tmem-135	1.364316775	0.296408838
Y43F4A.3	0.279781724	0.458491359
M163.8	5.812277064	5.428434326
mec-15	9.174169424	8.748260458
W06G6.10	0.06779025	0
F44D12.2	1.63289517	1.824311423
C18H7.11	2.64633049	1.632078294
F20D12.2	0.365229832	0.457624818
R09E10.8	0.350106606	0.111559782
nphp-4	0.322963962	0.290175023
C01B10.11	21.44661238	39.61615883
Y67D8A.2	8.65370818	8.935776672
pha-4	1.842879432	2.581847205
F32D1.11	27.65842189	47.77955051
F52G3.7	0.691460547	0
hdl-1	0.59529716	0.486380949
F46C5.7	2.074381642	1.45418176
F43G6.16	6.698524052	8.40010297
ZK742.4	1.286798776	0.849705336
his-57	0	0.064018567
F53B7.7	3.723249101	2.711760858
T18D3.1	0.73896547	0.975509393
moma-1	116.7609865	143.760243
flp-32	14.75677997	16.98157562
ari-2	1.517491056	2.007152188
H18N23.2	9.782265711	5.6427624
atf-2	3.66370887	10.72056205
Y49E10.36	0	0.935917464
srv-24	0.021017038	0.026787911
W05E10.2	0.107203186	0.819834678
C14C10.8	0.316699487	0.20182953
mut-14	6.051913675	3.781855525
F59C6.18	1.776228929	4.042762747
R07B1.8	0.259703492	0.351701379
ubq-1	175.9159932	422.331171
B0464.6	4.692053714	7.253118133
jip-1	1.513826899	0.796965149
srh-83	0	0.024966637
F49C12.4	0.021407447	0.054571039
F13E6.10	0.269400213	0
T03F7.11	0.145061653	0
Y43B11AR.1	34.99028804	24.92014719
linc-115	0.048694405	0
pck-3	12.62330375	9.687494489
col-9	0.020337075	0.025921243
flp-11	92.13487292	98.46201174
K10C2.1	8.124288072	3.803200676
D1054.17	0.391392763	0.498861667
srab-24	0	0.078455989
F59B1.8	34.70442129	52.35598621
K10D6.4	1.441413225	0.692277319
otpl-7	0.022021037	0.014033794
C48B4.11	15.44561223	16.19572759
F54F7.8	0.954874089	0.587548186
C08H9.16	3.424583783	4.754135952
E02H9.2	1.81806437	0.607808468
Y54E10BR.2	16.85435084	14.41329144
H12D21.9	0.85541511	0.757149724
acs-6	2.406673636	2.351230815
T25D3.4	18.33913683	12.47120933
C34D10.2	0.659803317	1.478073027
Y43F4B.10	29.30777733	38.81052237
folr-1	0.63978556	0.313637822
wht-7	5.169134794	5.888185603
nhr-136	0.157282517	0.245017988
C30F2.5	0.298043339	0.113964088
F40H3.2	20.68937071	10.47871371
calu-1	436.0615026	743.6427183
F10D2.16	0	0.030079259
ceh-33	0.395874359	0.403659059
C05D12.3	3.745687528	3.160254384
his-59	16.45373273	28.30524107
nep-17	37.40413304	29.06803828
C16B8.8	0.651638212	0.276855166
pygl-1	153.6020095	71.65258486
C13G3.6	0.357652007	0
C29F5.1	53.91231455	39.36113823
Y71H2B.8	0.241769422	0.21570825
cdh-10	0.482776508	0.540901624
klp-13	0.123108703	0
R17.3	18.40414974	8.288812551
ZK402.3	0.995284121	1.068269429
Y41E3.6	0.90981651	0.773089718
ZC239.16	2.792436826	0.847425268
rhi-1	74.15194098	140.414836
idh-1	305.1214201	265.6051858
Y39B6A.13	4.764130087	7.969852187
Y38F1A.1	58.79975617	51.21461687
C47E12.13	3.342354052	4.665823829
R07E3.4	11.42413078	18.36333711
nas-9	3.91138281	2.613023141
ddn-2	1.109751496	0.816039147
egl-36	0.284500762	0.11036236
Y47G6A.19	71.14557077	27.29313446
frpr-7	1.033025396	0.59462708
Y6B3B.4	0.967357885	2.196009983
madf-8	4.525505908	6.910035143
C54E10.3	0.108379396	0.082882973
C39B5.5	212.7703226	105.934061
sre-45	0	0.023819521
leo-1	9.385253368	10.71491587
irld-11	0	0.022773185
F33H2.3	40.16483875	39.35295567
R11G11.6	7.902406255	8.993084478
abf-1	0.241207168	0.204958669
alg-4	22.55100605	19.46752163
nurf-1	25.4097543	283.8099196
nas-14	1.701212458	2.640469526
F26A3.1	7.061724738	7.982797541
W03D8.1	1.579380637	1.055622785
C35A5.8	2.584310159	2.996656427
coa-7	8.752665156	7.976524422
best-21	8.590873466	7.655930907
F45G2.10	19.1547456	23.100497
unc-62	17.41316468	5.131315217
