Name	Control_P0_1	Control_P0_2	Control_P0_3	Heat_P0_1	Heat_P0_2	Heat_P0_3
nurf-1	25.4097543	25.29803572	22.78186912	283.8099196	469.9024334	416.5694398
nas-14	1.701212458	1.529139121	0.842708879	2.640469526	4.040000397	1.874047229
F26A3.1	7.061724738	6.881126043	6.398662789	7.982797541	9.188190757	9.939520296
W03D8.1	1.579380637	1.629235971	0.977325932	1.055622785	1.308866638	0.884361137
C35A5.8	2.584310159	3.023430039	3.274109863	2.996656427	2.862703318	5.23836849
coa-7	8.752665156	11.54112912	14.20036348	7.976524422	8.426174149	13.46299901
F49F1.15	0	0	0.087105266	0	0.147761988	0
best-21	8.590873466	9.609249247	7.857510847	7.655930907	9.571693249	9.580690649
F45G2.10	19.1547456	27.43902434	40.34488669	23.100497	20.67291173	28.24833485
unc-62	17.41316468	15.97729889	11.52885374	5.131315217	6.592280761	6.644185235
ZC395.4	1.342246945	2.064337813	1.765162587	2.281069428	2.395482589	1.634117307
cand-1	12.06666445	12.38602688	11.11599824	10.60351667	10.54626565	14.29930459
srsx-3	0	0	0.014844306	0	0	0
K06H7.2	0.118924418	0.253604154	0.260887761	0.281503431	0.384834663	0.546044113
ZK84.5	39.53527365	34.72944791	31.99017734	24.15859894	24.41549561	19.70278582
T25B2.4	0.147119265	0	0.098225087	0.187515378	0.333250442	0.168875345
nhr-3	4.753791263	8.883177801	5.820471461	8.98416892	13.36736471	9.596414261
F14H3.3	0.227122078	0.351590382	0.994080895	0.321650467	0.200071889	1.245609751
F53A10.2	7.393727742	7.314582801	4.834685172	5.093626399	5.759459803	5.049771729
acl-11	4.909557273	4.960378123	5.041954923	2.818320566	3.225936528	3.893286066
lin-24	34.15190208	51.42594001	67.39842651	58.64515832	61.5279178	60.01975738
W10C4.2	0	0.30357909	0	0	0	0
linc-9	1.873635031	3.68473201	10.75216158	1.421487547	1.212601608	1.741050329
F17A9.4	10.43229778	10.26159189	9.686752161	10.08325053	10.27655593	10.44999159
fbxb-37	0	0	0.014563341	0	0	0.050076601
pqn-63	39.70748973	43.59998586	14.64536042	42.6597486	60.18502982	40.88472098
eral-1	8.227505246	10.55686679	11.29016553	6.939018449	6.542676398	9.705415704
sdz-15	0	0	0.013342714	0	0	0.022939714
C32E8.1	1.427531452	0.84349287	0.744609528	0.739173524	0.858926139	0.409658901
Y62H9A.15	1.275689245	1.54549355	2.444071274	0.706943004	0.314092997	0.827669805
fbxb-96	0	0	0.015337472	0	0	0.05273848
thoc-1	2.346397653	2.500349103	2.107267325	1.82616328	1.493372288	2.252431964
klo-2	5.549116157	4.972914619	3.481831696	2.684700219	3.290498061	2.217730631
C49C3.9	2.080003272	2.671331452	3.115252546	2.651132058	2.451287296	2.048814905
fut-8	0.876673194	0.909291656	0.725462426	0.314757957	0.279692335	0.467724393
rpl-19	5654.93114	5167.241559	5246.869711	5801.53641	5549.618773	5180.919066
B0228.9	0	0	0	0.019849601	0	0
T25F10.1	7.56967336	3.838944003	3.110116428	5.937329036	4.204217418	5.096480143
frpr-19	1.756747498	1.483356512	0.864868107	1.176101587	1.547519268	1.914691035
daf-9	1.748005744	1.715212915	1.379260807	0.950394679	1.121406393	0.645448136
ZC334.12	0	0.181082264	0.121488923	0	0	0
ins-7	1.981498882	1.910282752	2.149809957	1.49956328	1.402636189	1.279419777
Y43F8C.18	0.728836793	0.836893708	0.598907555	0	0.190493158	0.450486393
sto-6	1.063785457	0.87452438	0.802883317	0.412659261	0.183343471	0.185819359
Y71F9AL.8	4.194445362	6.054564356	7.08430002	6.140143204	5.409064981	7.388930253
R53.4	2389.669691	2795.167018	3328.943223	2175.378082	2275.576839	2047.318573
F52B5.7	0.520963426	0.942620006	1.628450838	0.633827666	0.965513267	1.685283407
ife-2	150.6115812	137.7126666	138.5578514	108.3372146	116.5816279	94.93375444
ZK488.6	0	0.01313192	0.017620531	0.033638255	0.07472696	0.015147216
mppb-1	14.85359694	18.58953441	18.6373007	12.38459411	14.70730763	14.56007167
C50F4.17	0	0	0	0	0.163153862	0
Y55B1BR.2	4.367119246	3.779511875	3.426610648	5.090498453	5.39002233	5.709171745
glrx-21	60.44977177	65.15961992	76.7683287	47.20210733	47.20451621	51.05578255
F31F4.11	0.040554871	0.060537766	0.013538355	0.103380912	0.183727516	0
F54F2.9	1.332935995	1.691264714	1.357163005	1.337910929	1.056765257	2.199448768
ctg-2	2.384938364	3.073455801	2.554583458	2.339987192	2.331926169	1.752867413
egal-1	3.948328271	3.881147343	2.620002676	3.247246813	4.047887208	2.744273502
dos-3	0	0.009650948	0.045324058	0.061803806	0.087869682	0.055660177
ptp-1	2.470383133	2.03487358	1.396093047	2.476507742	2.399715326	2.102882193
nspb-4	2.999105988	4.228161785	3.059178904	2.442218363	1.981434857	3.155730841
F08D12.12	0.520874235	0.414681795	0.312988412	0.116181845	0.206477204	0.104632747
K03H1.12	22.82339701	22.8163653	20.41013906	27.1023167	25.96722523	17.84364828
K07C5.13	2.806516339	3.278654173	2.444071274	7.465318127	6.080840417	9.244435053
21ur-14376	0	0	0.659511296	0	0	0
K07A1.15	1.180542398	0.67132937	1.088461733	1.361392138	0.827707399	1.226062463
F20B6.4	0.35971936	0.23865177	0.133427141	0.35660439	0.226340618	0.458794289
lys-4	298.0677373	246.4723333	257.7983645	191.3904056	159.3595863	152.2823604
hsp-3	623.1543232	600.4687884	410.641905	625.6496153	623.3719355	526.3577853
hcp-4	5.534874508	5.746176765	5.154381249	4.787806151	4.678959204	6.325910697
hecd-1	3.87319579	3.998362502	3.061724136	4.065321045	3.91023286	5.18545136
apc-2	2.465453591	2.509918925	2.00556304	2.383904525	2.086229713	3.751708822
F42G4.7	2.433941126	2.532254384	2.28982322	3.102254422	2.192787908	2.476388057
cyn-16	0.528595873	0.952552572	0.801224467	1.128966556	0.841388513	1.492313739
Y71F9B.13	30.95330101	44.0576795	48.21071838	27.47477842	32.92861036	38.96656908
Y116A8C.19	0	0	0.234344115	0	0	0.161160228
linc-60	0	0.197072822	0.231379858	0.189305501	0.056071972	0.056829173
C35D6.3	0	0	0.067890869	0.129606217	0	0
misc-1	32.6810832	37.07290708	43.33869997	28.33436773	32.1418423	36.27299385
pen-2	60.12995151	58.01733722	66.94039657	56.24909838	50.52011357	70.88956509
R05G9.3	1.347001066	1.54899807	3.357512053	1.182726868	0.779748328	3.332912109
mdt-6	19.09092268	29.16939486	34.02657883	24.50848409	18.56443946	35.89105685
hsf-1	5.031610233	5.775230786	5.99743085	6.439423198	5.896846734	7.370202549
pyr-1	5.326667427	4.455990671	3.275062917	3.486813927	3.803510501	2.948906033
F23A7.1	0.548778212	0.436896892	2.051812922	1.119139402	0.497230818	1.133877315
pak-1	6.420705082	5.683072848	4.018896961	8.872239905	8.478173911	8.893850192
nas-6	1.094283894	0.994291148	0.825901761	1.940526119	1.859055934	0.846507032
cyp-34A10	0.013829211	0	0.027699474	0.141011565	0.031325542	0.031748565
C14C11.4	1.925408435	2.741261594	2.054940685	0.716522178	0.923212098	0.806620041
F35G2.5	0.378882492	0.125682667	0.252963237	0.482916317	0.500636509	0.036242654
rbx-2	5.201251904	7.550970171	6.863586587	8.579243422	6.99973384	8.288342145
dnc-3	18.17093996	22.24364	22.33135924	22.23801564	22.08268554	27.27238636
C25F6.14	0	0	0	0	0.119868144	0
sra-21	0	0	0	0.025921243	0	0
eak-7	7.93450978	8.171337176	6.520917941	8.923388073	8.771151632	11.21121195
sup-26	18.28916501	14.81677965	12.78850614	9.155151898	11.37108043	6.60530277
R09F10.1	9.165453609	10.17833227	8.415638936	5.967286263	4.649885073	5.084731086
clec-5	29.74926688	31.29273986	24.87456772	17.08086512	17.50874018	18.160935
F36A4.1	2.107308335	1.310690675	1.143152913	1.342967282	1.491692454	1.209469136
dnj-21	52.37966624	35.50173879	28.0263119	35.4088774	35.89962504	40.73930885
linc-18	1.495948299	1.091717113	0.665852751	1.398251692	3.162674867	0.915823985
Y38H8A.3	67.91529971	53.02252786	26.3100186	58.89742737	56.11225645	35.2933075
C54D2.6	0.03073158	0.061165565	0.143626905	0.039169879	0.034806157	0.070552366
T03G11.15	0	0	0	0	0	0.170081597
oac-31	0.068558411	0.185186112	0.098085958	0.287116323	0.465889782	0.191120964
col-155	302.767525	296.2095391	168.6897993	141.040942	215.0498427	163.9284231
srj-29	0	0	0.024297785	0.023192692	0	0.020887214
F01E11.3	0	0.072432906	0	0.030923589	0	0
slc-25A46	40.74234602	43.31950407	56.55078997	33.14193959	29.49665514	39.59065045
F46H5.5	0.194094189	0.362164529	0.307771938	0.618471775	0.741920721	0.389894656
K02D10.1	78.81535979	71.0782742	71.84008725	53.44742271	60.15513573	60.81825568
aakg-2	4.647789056	5.371822453	5.672730418	2.702167364	3.638638965	3.444419769
lido-16	0.877226067	0.898654521	0.809623942	1.118095428	1.344193014	0.829253559
C30A5.10	0.047490422	0.07561677	0.044390183	0.036318226	0.053786988	0.032707999
cut-5	1.015805443	0.407901802	0.464037587	2.521308581	2.11931821	0.920544728
srd-74	0.04268275	0.106190217	0.042746103	0.05440261	0.024170943	0.024497349
nhr-88	11.47991126	9.5340903	7.809249421	9.620216682	10.36007368	11.49451052
lgc-55	2.463087664	2.221365364	1.653060781	0.392425504	0.59570835	0.206159512
K01D12.5	35.28745155	36.18304285	16.55835742	35.51306009	41.69995982	28.02894515
F54G2.2	0.027010178	0.020159549	0.027050268	0.017213326	0.053534861	0.023253343
pqn-42	4.519127901	4.869199755	3.970031144	3.096537736	3.155644234	2.223179601
ins-1	4.965943931	5.004455304	4.742485776	5.528294295	5.339580945	4.545817237
R12E2.15	1284.918086	1038.683039	575.1026438	753.1192647	1033.847289	549.7793143
sre-30	0.231774485	0.249873292	0.180536612	0.098471763	0.218753782	0.110853927
srsx-26	0	0.031857065	0.064119154	0.122405872	0.145025655	0.073492048
T19C3.7	0.219511285	0.081918167	0.146558066	0.069946213	0	0.031496592
ZK1025.2	1.717203346	0.022785186	1.13121474	0.029182857	0.103726959	0
srh-154	0	0	0	0.053252101	0	0.023979279
clec-216	0	0.026064871	0	0	0	0
gnrr-4	0.728085452	0.685038713	0.830807466	0.118109559	0.194910038	0.44067089
algn-5	44.82479764	35.97314541	25.75658981	24.50007879	25.2781397	21.02269833
C03B1.3	0.059608668	0	0	0	0	0
Y18D10A.26	0.064925873	0	0	0	0.110301203	0
H13N06.7	0.158591869	0.094694395	0.169415746	0.080855255	0.071847572	0
srw-67	0.037376246	0	0	0	0.021165906	0
bre-4	20.76673776	20.48370559	13.81913007	14.57833648	15.10894904	13.20810459
pitr-1	35.39421867	38.26132118	25.74843755	22.33091384	24.29559926	24.75906714
K04F10.3	3.430911113	6.408376925	8.369752137	6.054885885	3.317877015	7.846257911
Y38H6A.3	0.055762947	0.055492952	0.037230476	0	0.063156334	0
anr-1	10.33201625	13.06090655	11.98534952	11.08432251	8.945851768	14.56160137
lipl-7	0.371027611	0.469930559	0.585517346	0.64486996	0.764037599	1.006661812
C24H11.1	0.161640128	0.393207202	0.059955572	0.045782976	0.061023782	0.103079756
F28B3.10	128.8510135	108.0689667	99.19726317	93.32976953	79.06687168	82.9838289
clec-231	0.118536094	0.03932072	0.026380452	0	0.089501547	0
fars-3	33.98902352	39.97329808	36.03583091	34.0470279	39.6728459	37.6880134
ugt-20	0.130464254	0.064916283	0.095815792	0.049886167	0.162538187	0.089854429
21ur-13955	0	0	0.659511296	0	0	0
T04C4.1	1.729530195	1.574228124	1.337798715	2.728649048	2.615770309	3.728479143
tbx-40	0	0	0	0	0	0.020832392
srx-41	0.168136303	0.083661107	0.070160776	0.053575822	0.142821618	0.024125049
C04G2.9	355.0612735	281.9966842	259.6329323	195.7625266	139.6176018	131.5815855
col-64	0.540494767	0.500782758	0.3981955	0.356329762	0.548830243	0.385090409
fbxb-46	0.020764581	0	0.027727202	0.079398403	0.047035348	0.071505777
ppm-1.D	1.171967029	1.534123277	0.969060275	1.838481938	1.837874015	3.11483638
nlp-1	15.07930911	14.8507918	24.46526085	11.60158706	14.73362335	11.61423487
R166.6	31.65429943	38.35910799	26.60912662	70.90437027	80.05853435	62.03467483
H09F14.1	0.152108645	0.132450639	0.393530572	0.121171716	0.236879668	0.130951917
vps-54	0.894261798	0.943175714	1.00530517	0.857292121	0.675218932	1.482730506
C27F2.6	1.874441243	1.533744961	0.444971477	1.433475996	1.22660253	0.286884622
srt-38	0	0.020979043	0	0	0	0
srh-30	0.060832306	0.020179255	0.02707671	0.051690456	0.02296594	0
C43D7.4	0	0	0.029784381	0	0	0.102414725
tba-8	0.091584178	0.045570371	0.071337866	0.175097141	0.311180876	0.227776679
btb-16	1.90435036	1.759763381	1.937449578	0.95356181	1.386540363	0.728655586
W09G12.6	0	0	0	0	0	0.044341571
chil-11	0.265946364	0.282302607	0.47349529	0.15818605	0.220885229	0.223868085
thn-2	10.49010659	11.99786079	17.08528837	9.001539515	8.567669482	17.40065572
F46B6.9	0.20717919	0.154632046	0.2074867	0.099024975	0.146655157	0.148635603
W09G3.1	22.49811543	19.26511104	15.08265151	14.39667402	13.5945414	13.24819563
C17B7.5	0.032577647	0.016209955	0	0.01038071	0.064569726	0.046744059
rpl-20	7435.645827	5875.417157	5890.193767	8190.210713	6427.317501	6375.410008
C10E2.1	0.029933357	0.074471061	0.029977786	0.095381199	0.101706304	0.154619634
W04D2.10	0	0	0	0	0.166625221	0
C39H7.70	4.037387088	2.909469401	2.1378789	2.484264142	2.049825705	0.958849273
fip-3	0.271160999	0.13492404	0	0	0	0
anr-18	0	0	0	0	0	0.019171839
acr-17	0.316431098	0.279910212	0.164318916	1.030698936	0.915873884	1.210750354
B0348.2	3.201206237	0.76456956	1.111398666	1.305662635	1.740307864	0.881904579
srd-17	0	0	0	0	0	0.023344533
daf-38	1.878246198	2.03456371	1.520363781	0.677940214	0.696541489	0.248035663
fbxa-83	0.022745413	0.045270566	0.136675038	0.057981729	0.025761136	0.313308206
Y48B6A.10	0.25669069	0.399137241	0.482009416	0.265828066	0.218043213	0.552469226
goa-1	34.7093717	33.7853597	29.18198152	17.80022743	17.89085506	21.41910219
F23B12.1	13.32633055	7.965424692	5.288081484	11.77767045	13.05230898	6.421868795
F13E9.13	0.497453631	0.346531527	0.332127991	0.443831363	0.507068119	0.314059544
C01A2.2	23.59722348	13.74722779	10.91649593	18.70404487	20.26242725	6.862681044
Y66H1A.4	409.4857584	420.3384994	302.50841	207.9920578	228.32484	177.6299806
T07F12.2	12.44628985	12.38602688	12.14637873	5.804570871	4.995883781	5.774954464
C28A5.1	0.51407606	0.893871765	0.78828842	0.381618307	0.364696868	0.479859844
Y106G6E.1	0.036202123	0.108080514	0.084596999	0.046142528	0.102505044	0.06233357
F40G12.14	0	0	0	0	0	0.144311658
hpo-25	0	0.03440563	0	0.132198342	0.078313854	0.039685706
C43H6.6	0.053705674	0.01336141	0.035856925	0.051339162	0.045619721	0.015411925
ZK849.6	51.5452408	48.48066076	40.43004098	46.33618648	40.93678724	28.62181223
T09F3.6	0	0	0	0.125306485	0	0.112850349
C50D2.8	2.693437943	4.993319736	5.786434713	4.042085425	4.969444549	5.934155834
K07A1.5	14.69062644	11.37586831	6.202070877	8.160391471	10.65279359	6.761268436
F02E11.4	0	0	0	0	0	0.057101735
unc-38	0.45917302	0.57790707	0.387720508	0.154919932	0.214139444	0.232533434
his-38	5.252440696	11.18182982	24.3258205	31.01576481	33.81050037	53.34674715
nhr-10	1.449273369	1.928800482	2.016838838	2.314583763	1.740307864	3.327185455
nrde-4	2.020558894	2.581519851	2.686295267	2.215489012	2.078598248	4.426028125
C10G8.3	6.588786367	5.36799885	3.359709378	3.59911716	4.551223968	3.075122771
F09E8.12	0	0	0	0.086972593	0	0
H03E18.1	0.807105517	0.653347333	0.426269496	2.310784024	2.790101588	1.085480113
C09B8.5	0.063436747	0.084172796	0.155297767	0.053903503	0.071847572	0.291271237
spch-2	52.40186304	38.18350334	20.38989091	52.87933673	40.9612167	30.62024573
T26E4.9	1.192173357	1.028214236	0.424513018	0	0.630111468	0.273694524
sid-3	8.455398602	9.992612245	7.250102412	9.136505215	9.70533362	10.33433744
T23B3.7	0	0	0	0	0.412178178	0
vem-1	78.69121663	70.86811876	59.01192381	135.4075045	149.3070649	154.0840673
str-245	0.158500985	0.098583468	0.251332385	0	0.089757999	0.13645515
ZK616.5	42.11623333	35.72625036	34.69429122	24.43666319	21.00235172	33.51237399
Y15E3A.4	36.04422002	34.71308478	35.97984925	28.68985291	31.00895362	23.507448
K07H8.8	0.021675879	0.021570928	0.014472035	0	0.024549797	0
vps-15	5.082311795	4.988943715	4.797688393	5.401442242	5.164888511	5.613573962
pfk-1.2	0.913422123	0.827189524	0.658640079	1.117661014	1.055219695	0.650069689
umps-1	281.9437324	196.3331726	120.4760274	117.5627289	102.2483289	100.3936796
lin-7	9.893712123	9.616072801	12.37448699	10.00419884	10.53315109	13.47673579
T28F3.11	6.914605473	8.757796782	7.134713114	2.403606215	1.423888252	0
R05H10.3	9.943421114	10.62268607	10.32419658	6.634011564	5.452471235	9.157127067
K08F8.7	1.292123245	1.216360664	0.909326181	1.246314334	1.265678446	0.481038861
sru-31	0.020277435	0	0	0	0	0
T26G10.5	0.823167318	1.310690675	1.24574356	0.909300764	1.180923193	0.944897763
Y67H2A.2	7.306858818	10.53956113	12.99098043	10.22008289	10.19733163	13.4449727
T06E6.15	0	0.05252768	0.035241062	0	0.029890784	0
dop-2	0.07064731	0.131822338	0.123816297	0.123812836	0.130023001	0.091231508
C46E10.8	0.759407537	0.517078836	0.853933701	0.101886969	0.045268124	0.321156003
Y116A8C.44	0	0	0.123108775	0.235019274	0	0
srh-36	0	0	0	0.07619501	0	0.045747212
col-47	2.64381974	1.0119303	0.814690425	3.283357509	3.838914405	1.361764423
srv-8	0	0	0	0.052149247	0	0
erg-28	2.672516226	2.617360826	3.370385949	2.108685207	1.729631128	3.554670602
T10B11.8	0.648704991	1.437847233	1.53557854	1.033533589	1.051977141	2.200060462
math-14	0.115757904	0.046078969	0.293688624	0.029508558	0.104884626	0.159451497
W09C5.12	0.750422299	0.640104748	0.751536128	0.341597782	0.364250483	0.553754038
W03D2.15	0	0	0	0	0	0.065326265
C13C4.8	0.090387	0.04497468	0	0	0.051185525	0
R05G6.5	0.219511285	0.327672669	0.415247853	0.27978485	0.248615409	0.503945473
arrd-10	8.47121097	6.978961958	5.885591331	5.367294447	6.495224846	5.398008356
dmsr-14	0.019984409	0	0	0	0	0
F54D8.7	0.410768642	0.408779765	0.548504444	0	0.697846223	0.23575667
Y73F8A.14	11.70164003	9.315986027	6.747307877	7.525136381	7.951868238	5.128614318
nhr-69	2.274054741	2.686214979	3.048917196	2.898466318	2.764018371	3.31067922
B0228.10	0	0.126646492	0	0	0	0.146082354
arx-3	97.37347814	97.86216823	99.1532171	80.50145896	73.2143471	83.02050919
ZK686.5	0.392875311	0.390973071	0.244818587	0.767818652	0.593286772	0.631363505
C11G10.1	9.184285132	10.97828506	7.118694449	22.33580127	21.70070912	25.56850068
F49C12.10	0.92695798	0.598358786	0.86979026	0.702503266	0.936361296	0.776459466
F56D6.14	7.826421579	5.217557109	4.667310712	2.614912256	1.721183601	1.395541311
nas-38	2.873361524	3.486683169	1.454284293	1.831165593	2.288528169	1.978965502
ent-1	99.9256527	112.7740101	94.3673646	70.84239846	67.95358361	74.16266315
E01G4.6	205.4380071	111.3420621	72.32640549	374.5470308	467.5912262	154.6980211
linc-83	0.549101023	0.60715818	0.366610691	0.07776373	0.138200919	0.070033599
arle-14	15.68517706	26.35324867	37.17441742	17.74183966	18.26468768	25.52615789
spe-12	0.594223908	1.290211133	0.865608576	0.722959682	0.917740475	0.86812482
srx-120	0	0	0	0.106826943	0.071194413	0.048103886
smf-1	5.429766432	5.324784956	3.009282166	2.099719533	2.164328236	1.512796926
cox-15	93.62655188	79.84538931	66.85879037	57.2414369	53.39580945	53.635833
Y55H10A.2	0.093188753	0.092737548	0.149323312	0.118776587	0.042217711	0.106969558
ceh-49	0.990946644	2.257184657	5.74867012	1.263041482	0.847984405	4.094958202
abhd-3.2	40.18701098	36.15333385	36.33900234	16.21220898	18.40084281	18.39628584
Y38C1AA.1	7.352469672	6.009637784	5.883397606	5.069347145	5.124494923	6.1779859
C41G7.8	1.794296357	2.351777255	1.344067325	2.286975534	1.73480056	1.758227483
ncx-9	0.009849865	0.019604348	0.026305294	0.037663345	0.01115582	0.033919407
F26G1.3	0.1024386	0	0	0.130566264	0.058010262	0.235174554
egl-2	0.432763903	0.272756735	0.144468747	0.275796263	0.204225975	0.264939345
4R79.2	0.195327838	0.194382092	0.182576574	0.099584438	0.110612788	0.089685211
Y76B12C.11	2.765842189	1.987880857	3.282900675	0.979246976	2.262400223	4.585903808
B0034.5	0.170497121	0.094262001	0.088537133	0.193166527	0.085823401	0.304438293
E02C12.19	0	0	0.024820318	0	0	0
clec-258	43.02421183	32.27288355	21.27406029	25.04810687	24.27271494	18.89132439
