	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Selenoh	556.1909294	-0.249824176	0.094725216	-2.637356617	0.008355494	0.058629526
Selenoi	478.1979175	0.033304476	0.09791245	0.340145466	0.733746984	0.872264422
Selenok	356.8462646	0.079211898	0.108740597	0.72844825	0.466339236	0.700461829
Selenom	66.87250676	0.023588244	0.24321733	0.096984225	0.922738922	0.96673297
Selenon	323.833271	-0.279387376	0.113861992	-2.453736938	0.014138037	0.085406051
Selenoo	54.19894893	-0.368629817	0.277127511	-1.330181244	0.183458562	0.427044728
Selenop	35.01928013	0.419977391	0.358200827	1.172463487	0.241011023	0.498780176
Selenos	422.1155376	-0.073379951	0.096956812	-0.756831309	0.449150933	0.68593378
Selenot	1764.093111	-0.028158533	0.063529428	-0.443236047	0.657595008	0.827347975
Selenow	239.6064562	-0.88566231	0.125876672	-7.035952707	1.97904E-12	1.15498E-10
Sell	8.29079627	2.129794119	0.904691165	2.354167036	0.018564267	0.102741922
Selp	7.060971159	1.008300201	1.024314425	0.98436591	0.324935633	0.579548104
Selplg	120.8492929	-0.804727016	0.186271089	-4.320192801	1.55893E-05	0.000323145
Sem1	501.4654689	0.051287547	0.095140344	0.539072545	0.589836799	0.786333411
Sema3b	6.195027765	1.190512349	1.004007493	1.185760423	0.235716925	0.492740776
Sema3f	8.691611038	0.298386046	0.744310381	0.400889271	0.688501649	0.846036999
Sema3g	6.388453029	1.586237488	0.964002458	1.645470377	0.099872847	0.302667923
Sema4a	502.525313	0.584884703	0.094956937	6.159473151	7.29874E-10	3.20155E-08
Sema4b	64.43492014	0.29677415	0.299771453	0.990001373	0.322173448	0.577087117
Sema4c	29.79976149	0.221329687	0.407859155	0.542662055	0.587362504	0.784938976
Sema4d	1558.996359	-0.166617979	0.066751758	-2.496083762	0.012557295	0.078688522
Sema4g	44.63625627	0.87738156	0.295791467	2.966216601	0.003014881	0.027131932
Sema5a	444.6875981	-0.432681725	0.096358882	-4.490314922	7.11179E-06	0.000158795
Sema5b	4.663635491	1.73327009	1.223269875	1.416915536	0.156507624	0.390995897
Sema6a	6.724776935	0.193352057	1.050831414	0.183999122	0.854014144	0.934440757
Sema6b	165.9981268	0.078704942	0.147328022	0.534215701	0.593192307	0.78873871
Sema6c	10.25052562	0.912929352	0.691901974	1.319448977	0.187019057	0.431836498
Sema6d	17.3270991	-1.367232871	0.620943293	-2.201864304	0.027674895	0.13408612
Senp1	883.7270019	0.101927332	0.08583607	1.187465034	0.235044241	0.491863894
Senp2	672.5759346	0.018412517	0.089546014	0.205620738	0.837087177	0.926779957
Senp3	1321.428243	-0.074200918	0.070062035	-1.059074549	0.28956583	0.54737407
Senp5	517.1418736	0.011152875	0.087480705	0.127489543	0.898552949	0.955458923
Senp6	708.3216283	-0.006575708	0.08067817	-0.081505413	0.935040021	0.973313587
Senp7	206.5393474	-0.433662602	0.133005162	-3.260494514	0.001112181	0.012186495
Senp8	89.25355857	0.1066318	0.227921661	0.467844083	0.639896093	0.817484694
Sephs1	722.6680291	-0.112463955	0.08351492	-1.346633095	0.17809843	0.420238653
Sephs2	1202.846826	0.133786212	0.0829705	1.612455181	0.106862925	0.314732956
Sepsecs	153.5413168	-0.075382	0.157079528	-0.479897038	0.631300607	0.812700306
1-Sep	6.289827577	2.003343486	1.13319048	1.767878853	0.077081159	0.257657226
10-Sep	164.2062773	0.333787266	0.156949763	2.126714045	0.03344385	0.151191857
11-Sep	1242.793348	0.008533748	0.073018537	0.116870982	0.906962293	0.960266467
2-Sep	1979.856043	0.001171746	0.062403534	0.018776912	0.985019072	0.993936579
3-Sep	7.750925639	0.469307966	0.887285521	0.528925531	0.59685711	0.791285552
4-Sep	4.307212671	0.335698696	1.096293662	0.306212384	0.759442944	0.885835558
6-Sep	248.7400978	-0.445697024	0.138024001	-3.229126962	0.001241688	0.013326336
7-Sep	2505.047613	0.278866453	0.049678425	5.613431801	1.98353E-08	7.21177E-07
8-Sep	185.569468	0.12700072	0.144879226	0.876597173	0.380705475	0.632169136
9-Sep	1010.844813	-0.051135936	0.068931447	-0.741837551	0.458185766	0.693814773
Serac1	47.01161871	-0.036798651	0.282551311	-0.130237055	0.896378878	0.954548409
Serbp1	7152.472066	-0.088585973	0.046124799	-1.920571457	0.054785757	0.209911726
Serf1	60.262053	0.226779514	0.248127852	0.913962347	0.360736631	0.613622305
Serf2	324.6079804	0.071661076	0.10998449	0.651556194	0.514687515	0.735082537
Sergef	70.54386196	-0.385346716	0.234001925	-1.646767285	0.099605888	0.302330551
Serhl	46.24363222	-0.630083258	0.321683615	-1.958704854	0.050147362	0.198306336
Serinc1	1323.851154	0.02912963	0.067655573	0.43055774	0.666789975	0.83385159
Serinc2	85.94126325	2.283644905	0.243331444	9.384914942	6.29672E-21	6.79546E-19
Serinc3	7774.285712	-0.324137077	0.043515127	-7.448836806	9.41668E-14	6.15615E-12
Serinc5	17.69141681	0.14080438	0.547151748	0.257340638	0.796915824	0.905574466
Serp1	1722.73368	0.046934011	0.055690954	0.842758247	0.399363663	0.648888409
Serpina1a	26.21329713	1.346170045	0.396303931	3.396812244	0.000681757	0.008229442
Serpina1b	50.39917295	0.76923173	0.3359029	2.290041941	0.022018885	0.114981876
Serpina1c	28.87937592	0.60926242	0.369826855	1.647426116	0.099470491	0.301986992
Serpina1d	30.81760202	0.616880457	0.39794475	1.55016609	0.121101657	0.338220499
Serpina1e	85.39833062	0.80786715	0.252128615	3.20418668	0.001354446	0.014266274
Serpina1f	4.264365234	0.222798641	1.154674215	0.192953682	0.846995243	0.931455019
Serpina3k	100.4360598	1.017133791	0.212962987	4.776105952	1.78722E-06	4.55106E-05
Serpina3n	9.586734285	0.524269443	0.743867629	0.704788625	0.480941789	0.710623531
Serpinb12	36.01398904	0.082253808	0.354944491	0.231737102	0.816742213	0.916417246
Serpinb1a	5.357382334	2.247377309	1.121240743	2.004366434	0.045030822	0.184565949
Serpinb1b	4.5356757	0.801619702	1.215210344	0.659655101	0.509475186	0.731238707
Serpinb1c	10.78350254	1.018061794	0.853240169	1.193171432	0.232802241	0.488240009
Serpinb6a	692.2628474	0.043470823	0.076967874	0.564791783	0.572215397	0.773227166
Serpinb6b	52.03694268	1.680316343	0.304012786	5.527123934	3.25523E-08	1.12894E-06
Serpinb7	10.23020318	-1.52084628	0.74886403	-2.030871053	0.042268077	0.176477994
Serpinb8	599.3855596	0.192788178	0.086088087	2.23942922	0.025128002	0.125760239
Serpinb9	122.6768233	0.603038743	0.189435527	3.18334555	0.001455838	0.015134923
Serpinb9b	19.88370977	1.262359689	0.516079244	2.446057854	0.014442782	0.086493737
Serpinc1	21.05693922	1.753767739	0.483430239	3.627757635	0.000285893	0.003970969
Serpind1	5.92707989	0.856596902	0.986045135	0.868719769	0.385000426	0.635035879
Serpine1	412.0528184	0.898783637	0.105394122	8.527834564	1.49113E-17	1.32525E-15
Serpinf1	25.73832362	-0.145836873	0.418978502	-0.348077221	0.727782191	0.868797319
Serpinf2	8.870612034	0.057097986	0.730989067	0.078110588	0.937740085	0.974554928
Serping1	11.81004161	0.773648251	0.668397337	1.157467583	0.247081376	0.505147401
Serpini1	6.851207313	0.784560625	1.007486031	0.77873102	0.436138179	0.676468431
Sertad1	97.56474052	0.199411125	0.204428904	0.975454651	0.329334786	0.583643219
Sertad2	230.1589468	0.026612254	0.14104644	0.188677248	0.850345785	0.933252783
Sertad3	23.02326548	-0.255329884	0.439822855	-0.580528914	0.561557994	0.765443625
Sesn1	385.5620648	0.645566182	0.113787082	5.673457576	1.39944E-08	5.2279E-07
Sesn2	92.3207485	-0.034622038	0.214358355	-0.161514757	0.87168799	0.941426711
Sesn3	9.016702663	1.99475277	0.855721645	2.331076678	0.019749317	0.106733164
Sestd1	439.2111608	0.223737419	0.099899441	2.239626332	0.025115192	0.125742407
Set	5246.684225	-0.025495354	0.049488874	-0.515173453	0.606431818	0.797302185
Setd1a	953.8977934	-0.106437474	0.075595468	-1.407987499	0.159134772	0.395282751
Setd1b	869.4135207	-0.204424435	0.096635195	-2.115424251	0.034393805	0.153803379
Setd2	1008.388637	0.013401551	0.071601254	0.187169219	0.851527958	0.933754621
Setd3	507.6178764	-0.212522815	0.099248384	-2.141322679	0.032248025	0.147894992
Setd4	41.65626865	0.2552213	0.313967164	0.812891697	0.416280155	0.66140055
Setd5	1050.402183	0.093125167	0.075472565	1.233894286	0.217242299	0.469510046
Setd6	146.1433809	-0.239259629	0.162033792	-1.476603279	0.139782012	0.366941275
Setd7	827.5305366	-0.138051549	0.072084601	-1.91513232	0.055475631	0.211186347
Setdb1	937.5154195	-0.061826774	0.094977579	-0.650961782	0.515071158	0.735167168
Setdb2	196.6127235	-0.40277287	0.145106298	-2.77570909	0.005508147	0.042751017
Setmar	20.58085542	-0.105332214	0.50362593	-0.209147719	0.834332924	0.925161796
Setx	654.8180066	0.159554637	0.081866924	1.948951176	0.051301256	0.201500426
Sez6	8.405827033	1.573850935	0.887437486	1.773478086	0.07614952	0.256117035
Sez6l	7.475919805	1.67127319	0.892749531	1.872051603	0.061199465	0.223760152
Sez6l2	21.99466065	-0.853239724	0.433147363	-1.969860138	0.048854402	0.194530647
Sf1	2533.445124	-0.085139111	0.054737896	-1.555396097	0.119851763	0.336029747
Sf3a1	1675.136272	-0.146986018	0.056912972	-2.582645254	0.009804608	0.065515017
Sf3a2	965.9951767	-0.194464351	0.074639895	-2.60536744	0.009177578	0.062648948
Sf3a3	1035.705501	-0.152918913	0.066565508	-2.297269526	0.021603399	0.113465825
Sf3b1	3963.297166	-0.112754249	0.050964099	-2.212425058	0.026937309	0.132050681
Sf3b2	2744.838236	-0.150146635	0.055208594	-2.71962433	0.006535612	0.048404821
Sf3b3	3292.728441	-0.012474331	0.055212883	-0.225931528	0.821254676	0.918600073
Sf3b4	1318.460169	-0.178028357	0.062635792	-2.842278389	0.004479236	0.036341677
Sf3b5	463.9442449	0.036165182	0.091119185	0.396899753	0.691441386	0.84811654
Sf3b6	520.760293	0.020084497	0.099340155	0.202179032	0.839776764	0.928246175
Sfi1	236.1621781	0.482343951	0.156256693	3.086869057	0.002022767	0.019646845
Sfmbt1	416.4382612	0.026757513	0.106775402	0.250596232	0.802126295	0.908579594
Sfmbt2	7.082030331	2.224627133	2.027680906	1.097128807	0.272585089	0.529955644
Sfn	5.992685765	-1.570330268	1.015514946	-1.546338904	0.122022741	0.339487112
Sfpq	4082.993991	-0.018278657	0.047419811	-0.38546456	0.699893258	0.852561903
Sfr1	602.7277643	-0.132267926	0.082536278	-1.602542892	0.109035611	0.317759587
Sfswap	414.9483296	-0.293718474	0.102099034	-2.876799732	0.004017305	0.033485706
Sft2d1	211.0044003	0.168352732	0.134359811	1.252999179	0.210206006	0.461029236
Sft2d2	656.3081863	-0.280265222	0.081781342	-3.427006882	0.000610274	0.007527152
Sft2d3	48.34253141	0.323625776	0.292011935	1.108262153	0.267748615	0.52480486
Sftpb	4.290070979	1.00751896	1.14320122	0.881313755	0.378148023	0.630058422
Sfxn1	1049.774777	0.177580499	0.067511083	2.630390326	0.008528688	0.059503901
Sfxn2	101.5548574	-0.40621693	0.185625968	-2.188362625	0.028643198	0.137337875
Sfxn3	230.4794412	-0.15955688	0.136224941	-1.171275091	0.24148822	0.499430695
Sfxn4	9.941436201	1.422947869	0.81358209	1.748991141	0.080292551	0.264043072
Sfxn5	28.16164588	0.458247077	0.404647547	1.132459794	0.257441179	0.514843047
Sgcb	115.9499014	-0.308407852	0.196902338	-1.566298582	0.117278733	0.332033356
Sgf29	249.8396345	0.019136324	0.127081421	0.150583179	0.880304531	0.946200381
Sgip1	8.130311847	0.809077249	0.948610019	0.852908184	0.393710223	0.643604453
Sgk1	51.45711215	-0.185599424	0.289336879	-0.641464802	0.521220742	0.738123279
Sgk3	764.50975	-0.246772423	0.082497062	-2.991287407	0.002778039	0.025301925
Sgms1	277.080832	0.345242372	0.117834089	2.929902339	0.003390686	0.029555475
Sgms2	6.658430639	-0.078228899	0.961946996	-0.081323503	0.935184683	0.973313587
Sgo1	354.5914453	0.192290219	0.111447109	1.72539441	0.084456418	0.272788212
Sgo2a	579.8937509	0.100541303	0.087520096	1.148779618	0.250646866	0.507385645
Sgpl1	1326.574544	0.303348372	0.072353286	4.192599821	2.75776E-05	0.00053267
Sgpp1	425.9773388	-0.248337114	0.098103494	-2.531378887	0.011361505	0.07308124
Sgpp2	10.78367328	-0.285164337	0.737589047	-0.386616827	0.699039899	0.852133084
Sgsh	132.214232	0.51415096	0.171958099	2.989978153	0.002789974	0.025393619
Sgsm1	178.6889155	-0.12511871	0.15444789	-0.810103071	0.417880939	0.662432387
Sgsm2	87.09318432	-0.024558147	0.221428631	-0.110907731	0.911689515	0.962213134
Sgsm3	278.8904941	0.140914496	0.121036636	1.164230104	0.244330773	0.502709919
Sgta	644.9622926	-0.144133515	0.099210167	-1.452809929	0.146276534	0.376456083
Sgtb	19.75514977	0.66737397	0.489098964	1.364496798	0.172411261	0.412543517
Sh2b1	264.6662251	-0.389162812	0.121124942	-3.212904012	0.001314002	0.013948321
Sh2b2	276.6219058	-0.163753629	0.130858375	-1.251380576	0.210795661	0.461387406
Sh2b3	1244.212755	-0.36810787	0.062841686	-5.85770202	4.69316E-09	1.82858E-07
Sh2d2a	14.81630239	1.692153665	0.602091472	2.810459447	0.004947082	0.039224738
Sh2d3c	31.40273987	0.236018221	0.368607752	0.640296411	0.521979914	0.738537082
Sh2d4b	4.232856898	1.209490092	1.353142399	0.893837997	0.371408576	0.623970078
Sh2d5	15.86800749	-1.190068302	0.532845994	-2.23341888	0.025521334	0.127001679
Sh2d6	18.76997761	-0.219420769	0.525206569	-0.41777994	0.676108018	0.838383808
Sh3bgr	4.552851253	1.354704642	1.204310719	1.124879668	0.260640029	0.517928264
Sh3bgrl	2265.708467	0.493952155	0.056463247	8.748206618	2.1677E-18	2.03285E-16
Sh3bgrl2	526.5705126	0.222582404	0.093418613	2.382634443	0.017189254	0.097350886
Sh3bgrl3	830.9889665	-0.177536277	0.089258511	-1.989012297	0.046699846	0.189309536
Sh3bp1	131.9489611	-0.105653014	0.167641198	-0.630232995	0.528542154	0.742813338
Sh3bp2	536.6782798	-0.091885275	0.114426124	-0.803009591	0.421969191	0.665268065
Sh3bp4	5.478371863	0.157114604	1.070596805	0.146754225	0.883326017	0.948281897
Sh3bp5	438.0529403	0.109342864	0.097977435	1.116000475	0.264421931	0.521632007
Sh3bp5l	152.7865517	-0.298343649	0.169962095	-1.755354032	0.07919877	0.262285648
Sh3d19	18.66527965	0.935893532	0.526397955	1.777920152	0.07541697	0.254345228
Sh3d21	7.145723587	2.208149925	0.964722254	2.288897055	0.022085334	0.115146771
Sh3gl1	294.7119703	-0.296302873	0.11247428	-2.634405589	0.008428474	0.059016678
Sh3gl2	5.506833507	2.287957462	1.126343729	2.031313712	0.042223181	0.176477994
Sh3glb1	1136.000343	0.04511573	0.06645456	0.678895929	0.497203805	0.722694207
Sh3glb2	231.1763489	-0.342692534	0.136818996	-2.504714578	0.012255024	0.07747272
Sh3kbp1	285.7028473	0.560282893	0.114833874	4.879073335	1.06585E-06	2.81974E-05
Sh3pxd2a	193.1487882	-0.532897234	0.1435063	-3.713406558	0.000204488	0.00303562
Sh3pxd2b	1098.077339	-0.202662996	0.070873182	-2.859515971	0.004242881	0.03484784
Sh3rf1	105.092305	0.305781769	0.214313829	1.426794392	0.153639168	0.387244746
Sh3rf2	5.573716611	2.27316964	1.049334717	2.166296038	0.030288572	0.141973115
Sh3rf3	4.849417692	0.367243048	1.196962925	0.306812383	0.758986182	0.885651691
Sh3tc1	327.0789416	-0.292997193	0.135505732	-2.162249442	0.030598954	0.142935274
Sh3tc2	6.34196509	0.090074981	1.107162173	0.081356628	0.935158341	0.973313587
Shank1	14.13982945	1.389857555	0.715310127	1.943013951	0.052014473	0.203245058
Shank2	13.08495911	0.631929626	0.631470779	1.000726632	0.316958988	0.572709399
Shank3	8.65630945	0.726326342	0.787947841	0.921794951	0.356635541	0.610387677
Sharpin	229.0430959	-0.067365092	0.129758346	-0.519158068	0.603650518	0.795257404
Shb	143.7633534	0.740501457	0.169229623	4.375720073	1.21032E-05	0.000255162
Shc1	560.5514059	-0.020808965	0.083928504	-0.247936797	0.804183309	0.909681776
Shc2	6.452446678	1.272838166	1.076186344	1.182730271	0.236916063	0.493956551
Shc4	21.32355264	0.338304784	0.447233278	0.756439202	0.449385911	0.686061482
Shcbp1	530.6571	0.087683996	0.087147971	1.006150742	0.314343063	0.570104278
Shcbp1l	38.74423876	0.596146257	0.309510768	1.926092141	0.05409287	0.208254485
She	13.95036726	1.046651112	0.670957948	1.559935484	0.118775128	0.334320884
Shisa3	5.544844564	0.338689498	3.219470809	0.105200363	0.916216823	0.964601925
Shisa5	939.0108922	-0.658538168	0.079715921	-8.261062043	1.44382E-16	1.18988E-14
Shisa6	4.964625555	0.851222604	1.260341147	0.675390632	0.499427616	0.724211774
Shisa7	7.509727656	1.864333909	1.113203929	1.674746074	0.093984063	0.292576964
Shisa8	7.990161241	1.011847364	0.973611116	1.039272608	0.29867797	0.556130774
Shisal1	7.117752937	0.83234281	1.003351261	0.829562729	0.406786057	0.654033887
Shkbp1	263.9888312	-0.46903215	0.136102036	-3.44618027	0.000568571	0.007093053
Shld1	39.58213681	-0.395978638	0.325982604	-1.21472322	0.224471673	0.478352267
Shld2	99.46425119	-0.290153173	0.192900706	-1.504158171	0.132540645	0.355691275
Shmt1	372.9731728	0.01426463	0.105380255	0.1353634	0.89232456	0.952793826
Shmt2	3152.966818	-0.126324421	0.062061084	-2.035485249	0.041802071	0.175439681
Shoc2	410.5147867	0.059329802	0.101837659	0.582591972	0.560168011	0.764573817
Shox2	16.77519676	-0.85426308	0.519040713	-1.645849852	0.099794676	0.302565886
Shpk	20.12478277	0.102374504	0.505452246	0.202540408	0.839494272	0.928235738
Shprh	543.5185953	0.124165084	0.091123035	1.362609178	0.173005715	0.413377563
Shq1	140.4207813	0.014795174	0.167007143	0.088590068	0.929407702	0.969977209
Shroom3	6.474492544	0.063832926	0.864956655	0.073798988	0.941170332	0.976501921
Shtn1	721.6201776	0.306749215	0.078548011	3.905244853	9.413E-05	0.001568603
Siae	173.3066422	0.449192029	0.158772128	2.829161739	0.004667011	0.037440714
Siah1a	59.09824533	0.075890494	0.273843559	0.277130835	0.781679646	0.896862113
Siah1b	103.8587521	0.202222919	0.212299489	0.95253606	0.340825187	0.594053914
Siah2	185.0039792	0.042744751	0.184860853	0.231226624	0.817138748	0.916559654
Siah3	6.448342417	2.11522908	1.001124364	2.112853463	0.034613312	0.154318629
Sidt2	294.0972462	-0.610277549	0.125743008	-4.853371632	1.2138E-06	3.1925E-05
Sigirr	30.0044589	0.10916305	0.415293185	0.262857793	0.792660189	0.903635562
Siglec1	137.6478551	-0.429801616	0.180459632	-2.381705049	0.017232694	0.097556274
Siglece	29.63992016	-0.282940504	0.379196988	-0.746157045	0.455572553	0.691081582
Siglecf	4.427810951	1.215419369	1.431937154	0.848793793	0.395996044	0.645112521
Siglech	4.852274227	0.157725439	1.190105564	0.132530629	0.894564598	0.953730534
Sigmar1	911.7672983	-0.052820359	0.072289327	-0.730679907	0.464974691	0.699558542
Sik1	25.82068288	0.737788378	0.399488688	1.846831715	0.064771534	0.230807997
Sik2	139.0533578	0.328112602	0.158836688	2.065723014	0.038854641	0.166933778
Sik3	837.856541	-0.126260615	0.075480554	-1.672756854	0.094375172	0.293060878
Sike1	405.0036932	0.005121439	0.101936041	0.050241688	0.959929791	0.984883264
Sil1	170.5454764	-0.005810269	0.160540862	-0.036191839	0.971129393	0.98896807
Sim1	5.035358245	0.900111099	1.017682061	0.884471814	0.376441571	0.629006203
Simc1	249.157553	0.142110016	0.129415956	1.098087284	0.272166377	0.52989474
Sin3a	1006.981754	-0.104490911	0.072418116	-1.442883599	0.149053264	0.381093661
Sin3b	445.7938541	0.013343406	0.111343709	0.119839787	0.904610064	0.958983991
Sinhcaf	267.5424607	0.208217965	0.125613195	1.657612206	0.097395764	0.298285496
Sipa1	775.8003267	-0.200838528	0.083162503	-2.415013035	0.015734647	0.091462457
Sipa1l1	256.0327674	-0.137734021	0.15014274	-0.917353851	0.358957247	0.612203769
Sipa1l2	180.966371	-0.313586816	0.146879223	-2.134997788	0.032761191	0.149141839
Sipa1l3	442.0504347	-0.327739014	0.113112987	-2.897448151	0.003762119	0.03197331
Sirpa	2785.682643	-0.214492752	0.055957715	-3.833122083	0.000126527	0.002024136
Sirpb1a	7.19740396	0.356671141	0.816071658	0.437058606	0.662068846	0.830579957
Sirt1	295.9499183	-0.041382687	0.111224368	-0.372064936	0.709844503	0.857758941
Sirt2	265.1139663	-0.115669526	0.133449262	-0.866767824	0.386069235	0.63627348
