Name	Control_P0_1	Control_P0_2	Control_P0_3	Heat_P0_1	Heat_P0_2	Heat_P0_3	log2Fold_change	qvalue
21ur-4998	0	0	0	0	0	0	NA	NA
his-73	2.795266042	2.928138742	4.321903814	2.812730677	4.665506187	3.546382241	0.241419158	1
21ur-14222	0	0	0	0	0	0	NA	NA
T01B10.9	0	0	0	0	0	0	NA	NA
nhr-76	11.50038332	12.40319393	13.25466882	2.656792732	3.044634235	7.029567888	-1.443346432	0.000542599
T07C4.3	38.92259448	33.08871897	32.36816472	30.34660756	24.79603859	37.36035579	-0.065469712	1
eif-2alpha	503.4170082	445.8910441	396.2972154	315.7207458	344.35624	360.519302	-0.286871909	0.862973657
F09C6.3	0.029804334	0	0.019899048	0	0.033755971	0.034211816	0.526752839	1
C04H4.2	0	0	0	0	0	0	NA	NA
twk-40	0.216254702	0.066217733	0.066638671	0.148418347	0.094202711	0.095474834	0.060881197	1
21ur-8879	0	0	0	0	0	0	NA	NA
21ur-4251	0	0	0	0	0	0	NA	NA
21ur-15279	0	0	0	0	0	0	NA	NA
F29F11.12	0	0	0	0	0	0.173806012	Inf	1
B0350.82	0	0	0	0	0	0	NA	NA
W01A11.14	0	0	0	0	0	0	NA	NA
math-3	0.425609079	0.552454366	0.333579755	0.566058912	0.502997099	0.722201965	0.567302923	0.64966685
F47E1.9	0	0	0	0	0	0	NA	NA
Y23H5A.11	0	0.137622521	0	0	0	0	#NAME?	1
21ur-14488	0	0	0	0	0	0	NA	NA
klp-4	0.628731894	0.910483442	0.61953256	0.917429964	0.996930121	1.030301984	0.567166191	0.41954258
R12C12.12	0	0	0	0	0	0	NA	NA
K01D12.15	47.99549681	47.19642921	41.27764819	34.11235644	38.60412325	27.07965824	-0.334941421	0.788618618
F58B6.9	0	0	0	0	0	0	NA	NA
21ur-7983	0	0	0	0	0	0	NA	NA
C09F9.8	0	0	0	0	0	0	NA	NA
21ur-9550	0	0	0	0	0	0	NA	NA
21ur-5179	0	0	0	0	0	0	NA	NA
rgs-6	0.588881235	0.472604811	0.539023656	0.472136935	0.64544385	0.523327992	0.145544786	1
21ur-13111	0	0	0	0	0	0	NA	NA
F46F3.7	0	0	0	0	0	0	NA	NA
M01G5.9	0	0	0	0	0	0	NA	NA
sir-2.1	1.399245627	1.62454915	1.191124112	1.709141013	1.49232133	3.091871195	0.688735736	0.436867889
asah-2	26.24797998	31.42723237	29.4335626	25.76004173	28.05272377	21.12622162	-0.100366834	1
lpd-3	0.151326854	0.165995828	0.236512134	0.234522467	0.165547813	0.288192643	0.418530556	0.77493169
H04D03.6	5.222733921	9.370043973	15.8633515	6.938069004	7.414822333	8.781517931	-0.291564909	0.934748518
21ur-12438	0	0	0	0	0	0	NA	NA
ZK121.2	2.01624453	2.695825766	2.48585027	1.182453862	1.751204245	1.789051506	-0.495226451	0.580469213
21ur-3531	0	0	0	0	0	0	NA	NA
21ur-15536	0	0	0	0	0	0	NA	NA
21ur-11511	0	0	0	0	0	0	NA	NA
21ur-743	0	0	0	0	0	0	NA	NA
21ur-14831	0	0	0	0	0	0	NA	NA
C53A5.6	2.922004408	3.472605518	3.297172598	2.723993772	3.022240111	4.559929203	0.197870286	0.966516206
slc-25A26	8.732890616	8.767064292	7.779790661	4.798310185	4.959877411	5.35022111	-0.629632429	0.352429013
gst-26	108.230039	107.3455663	136.3869361	85.74006741	73.13022258	63.76170103	-0.548880495	0.349802381
21ur-7941	0	0	0	0	0	0	NA	NA
E01G6.9	0	0	0	0	0	0	NA	NA
irld-24	0	0	0	0	0	0	NA	NA
ZK697.14	0.082975266	0.082573513	0.166196847	0	0.031325542	0.222239954	-0.310208889	1
21ur-7869	0	0	0	0	0	0	NA	NA
nspb-6	53.68987779	115.117191	78.15596808	28.09862795	28.19298739	29.69424593	-1.399566937	0.023460148
T07D3.12	0	0	0	0	0	0	NA	NA
C54D1.11	0	0	0	0	0	0	NA	NA
ZK1053.4	0.059099192	0.117626086	0.157831763	0.100435587	0.066934918	0.237435848	0.375462158	1
21ur-6410	0	0	0	0	0	0	NA	NA
Y76B12C.4	2.367500787	3.253575901	1.379955701	2.825979046	2.894207643	3.364657686	0.49921874	0.548548926
anr-42	0	0	0	0.082238471	0.036538346	0	Inf	0.790582612
C48D1.5	1.257847039	1.633648629	1.66538464	0.597813673	0.603652522	0.85652603	-1.036678511	0.114501259
Y71A12B.11	0.024092702	0.023976049	0.305627186	0.122832373	0.163722343	0.331866531	0.879671693	0.971353047
nhr-26	0	0.020540675	0	0	0	0	#NAME?	1
21ur-10615	0	0	0	0	0	0	NA	NA
nlp-22	0.067132092	0	0.089642312	0.08556527	0.152065736	0.154119247	1.400546357	0.970101943
fbxc-39	0.024092702	0.023976049	0.096513848	0	0.054574114	0.027655544	-0.724127488	1
21ur-4579	0	0	0	0	0	0	NA	NA
grl-29	0	0	0	0.050943484	0	0	Inf	1
nhr-245	0.296038155	0.021043199	0.014117979	0.134758758	0.047898382	0	-0.744005785	1
21ur-14124	0	0	0	0	0	0	NA	NA
T06E4.10	62.34605598	68.08893228	20.71084093	18.94112522	22.93168096	18.41767573	-1.200073351	0.361147984
Y59E9AR.2	0	0	0	0	0	0	NA	NA
C28A5.t3	0	0	0	0	0	0	NA	NA
C34E11.19	0	0	0	0	0	0	NA	NA
ZK742.3	0.771719361	0.952298693	0.72134048	0.590171169	0.471980816	0.903558486	-0.202885747	1
21ur-2407	0	0	0	0	0	0	NA	NA
21ur-9287	0	0	0	0	0	0	NA	NA
R186.1	0.798799188	0.993664411	1.11664548	0.604517087	0.537170839	0.429809091	-0.773167068	0.409798517
21ur-279	0	0	0	0	0	0	NA	NA
F13H6.3	3.363862122	3.335176406	2.270857815	4.255754428	3.866305578	5.749064442	0.742261351	0.161254422
Y38F2AR.3	81.1390219	78.17644442	64.95775784	56.90196954	65.96561134	52.7605818	-0.237079547	0.931142116
21ur-6987	0	0	0	0	0	0	NA	NA
M79.7	0	0	0	0	0	0	NA	NA
Y60A3A.9	49.34810415	65.40315555	79.91908113	64.60258591	65.23691788	56.12157863	0.046797984	1
21ur-8241	0	0	0	0	0	0	NA	NA
21ur-9628	0	0	0	0	0	0	NA	NA
F35D2.9	0	0	0	0	0	0	NA	NA
Y67D2.11	0	0	0	0	0	0	NA	NA
D2024.5	32.30525937	65.58529993	112.5256316	48.03827069	45.33379428	66.69115026	-0.290876866	0.961918006
mff-1	2.435332745	4.197919661	4.413333454	3.547460745	2.413445811	3.793853659	-0.066277263	1
T07D4.6	0	0	0	0	0	0	NA	NA
Y104H12D.2	19.60543625	16.65735999	13.94826177	14.96635699	15.99703722	17.18100688	0.051522224	1
K11H3.13	0	0	0	0	0	0	NA	NA
sphk-1	1.406647682	1.973264086	2.545907577	1.598476682	1.32442547	2.081554189	-0.136390642	0.995718261
21ur-7707	0	0	0	0	0	0	NA	NA
Y27F2A.8	0	0	0.238275049	0.056859502	0.050525067	0.256036813	0.667995601	1
C09G1.3	0	0.034929574	0.023434412	0	0.039753225	0	-0.412664357	1
rps-14	11138.20919	9158.823738	10443.60708	12566.15802	10599.90808	11405.10127	0.279595773	0.86241296
B0198.9	0	0	0	0	0	0	NA	NA
21ur-526	0	0	0	0	0	0	NA	NA
F48A11.7	0	0.176439129	0	0	0.200804753	0.203516441	1.356546434	1
Y39H10B.3	0	0.046182054	0.030983752	0	0.052559633	0.053269404	0.577024238	1
21ur-15015	0	0	0	0	0	0	NA	NA
21ur-15555	0	0	0	0	0	0	NA	NA
21ur-902	0	0	0	0	0	0	NA	NA
Y53F4B.54	0	0	0	0	0	0	NA	NA
npp-4	12.52069562	12.94519816	12.46219397	10.48103118	11.36204707	14.35753743	0.042949123	1
21ur-11019	0	0	0	0	0	0	NA	NA
C02C6.14	0	1.720281511	1.538859691	0	1.305230898	0	-1.185580493	1
21ur-1715	0	0	0	0	0	0	NA	NA
B0350.79	0	0	0	0	0	0	NA	NA
21ur-5348	0	0	0	0	0	0	NA	NA
F38B2.2	0.6321925	0.943697286	0.791413555	1.057586735	1.074018567	0.771036574	0.414732005	0.89912407
W03F11.4	0.579576989	0.586801565	0.346579916	0.488196015	0.34248041	0.381815831	-0.199333886	1
21ur-12699	0	0	0	0	0	0	NA	NA
B0205.12	143.4441684	132.6303314	153.795448	88.82346104	104.2649152	95.55695492	-0.464608745	0.542368556
F35B3.8	0	0	0	0	0	0	NA	NA
21ur-378	0	0	0	0	0	0	NA	NA
C25F6.22	0	0	0	0	0	0	NA	NA
Y75B12A.2	0	0	0.01931623	0.036875409	0	0	1.029520956	1
21ur-10525	0	0	0	0	0	0	NA	NA
21ur-13871	0	0	0	0	0	0	NA	NA
R11B5.5	0	0	0	0	0	0	NA	NA
21ur-14331	0	0	0	0	0	0	NA	NA
F09C3.7	0	0	0	0	0	0	NA	NA
21ur-14308	0	0	0	0	0	0	NA	NA
21ur-2137	0	0	0	0	0	0	NA	NA
21ur-15487	0	0	0	0	0	0	NA	NA
21ur-14950	0	0	0	0	0	0	NA	NA
pho-5	8.173292521	10.54129947	10.01895884	8.229841611	7.053801021	8.668934368	-0.14871613	0.994184769
21ur-12928	0	0	0	0	0	0	NA	NA
21ur-4365	0	0	0	0	0	0	NA	NA
21ur-12428	0	0	0	0	0	0	NA	NA
H35B03.1	1.841813647	2.376551432	2.688662305	0.915142773	1.202108818	1.146675028	-0.970379692	0.079699305
21ur-9977	0	0	0	0	0	0	NA	NA
21ur-6486	0	0	0	0	0	0	NA	NA
21ur-8814	0	0	0	0	0	0	NA	NA
T05A8.1	0	0.034234458	0	0	0	0	#NAME?	1
C25F6.15	0	0	0	0	0	0	NA	NA
F18E9.11	0	0	0	0	0	0	NA	NA
T13G4.1	0.168648914	0.083916171	0.140749362	0.214956653	0.23876175	0.145191607	0.713438247	0.966516206
21ur-6185	0	0	0	0	0	0	NA	NA
21ur-7875	0	0	0	0	0	0	NA	NA
C10F3.7	0.256096499	0.327672669	0.097705377	0.233154042	0.207179508	0.125986368	-0.134503995	1
21ur-11960	0	0	0	0	0	0	NA	NA
21ur-11090	0	0	0	0	0	0	NA	NA
W05F2.6	56.1445455	63.87638508	73.45935833	54.11169415	44.99728213	68.91187429	-0.095241749	1
far-4	0.033566046	0.100210573	0.044821156	0.042782635	0.038016434	0.115589435	0.257118509	1
F22A3.10	0	0	0	0	0	0	NA	NA
ZK813.2	6.347834533	17.99245252	45.21977043	8.596504195	5.392101413	44.69521319	-0.163211138	1
C17C3.22	0	0	0	0	0	0	NA	NA
21ur-13143	0	0	0	0	0	0	NA	NA
srh-82	0	0	0	0	0	0	NA	NA
Y22D7AL.19	0	0	0	0	0	0	NA	NA
anmt-1	2.296456562	1.883519902	1.60063873	2.959184294	2.658097959	2.259478154	0.561627455	0.498173633
F21H12.9	0	0	0	0	0	0	NA	NA
C56E6.13	0	0	0	0	0	0	NA	NA
tag-353	54.11347322	51.91258349	44.36762043	59.13623799	52.02895539	51.54756624	0.228686475	0.909453237
21ur-2715	0	0	0	0	0	0	NA	NA
T23C6.6	0	0	0	0	0	0	NA	NA
col-162	963.8770588	952.7767364	430.9544945	486.9003768	573.6757993	513.7668012	-0.455733214	0.782358256
srh-190	0	0	0.013822093	0	0	0	#NAME?	1
21ur-8851	0	0	0	0	0	0	NA	NA
ocr-1	0.031453854	0.031301559	0.01050018	0.020045238	0	0.018052634	-0.823526446	1
21ur-15465	0	0	0	0	0	0	NA	NA
F35C11.11	0	0	0	0	0	0	NA	NA
lsm-5	118.7508331	141.8110324	159.2217978	121.1818133	102.489	129.4961843	-0.138417684	0.986847985
ZK697.1	0.02259675	0	0	0	0	0	#NAME?	1
srsx-38	0	0	0	0	0.025344289	0	Inf	1
21ur-6488	0	0	0	0	0	0	NA	NA
21ur-5209	0	0	0	0	0	0	NA	NA
21ur-14759	0	0	0	0	0	0	NA	NA
C05E11.17	0	0	0	0	0	0	NA	NA
Y54G2A.59	0	0	0	0	0	0	NA	NA
21ur-9355	0	0	0	0	0	0	NA	NA
T07D4.7	0	0	0	0.224064986	0	0	Inf	1
Y48E1C.1	7.37140413	6.620838377	6.441566646	6.930376577	6.195848321	6.571293253	0.059376426	1
insc-1	0.43088046	0.632981921	0.479466669	0.353051951	0.395055049	0.718346608	0.037836352	1
bed-1	4.494493557	5.142736306	4.823110243	5.798172887	6.388761762	6.60035953	0.490904166	0.541790084
C50F2.12	0	0	0	0	0.253990877	0	Inf	0.971967424
T04A8.18	0.362337405	0.270437268	0.251996674	0.442585424	0.461675558	0.25995004	0.512103945	0.779982953
dxbp-1	3.107304188	4.876254751	6.292226293	4.134598345	5.182250082	7.074834508	0.305874052	0.909341628
F46F3.3	12.67156207	4.67044754	3.446767182	15.25365483	14.98948425	4.686863925	0.864752126	0.670715832
Y7A9A.1	0.773344033	0.837505472	0.569479327	0.695780746	0.875878629	0.783270514	0.228421058	0.94275712
21ur-10812	0	0	0	0	0	0	NA	NA
21ur-4148	0	0	0	0	0	0	NA	NA
C36E8.10	0	0.109224223	0	0.139892425	0.124307705	0	1.460634026	1
21ur-13407	0	0	0	0	0	0	NA	NA
C29F7.9	0	0	0	0	0	0	NA	NA
Y75B8A.62	1.455706415	1.086493586	0.485955692	1.391561493	2.473069069	2.08872137	1.090869971	0.720294171
21ur-8551	0	0	0	0	0	0	NA	NA
21ur-11350	0	0	0	0	0	0	NA	NA
21ur-5725	0	0	0	0	0	0	NA	NA
21ur-1881	0	0	0	0	0	0	NA	NA
21ur-12181	0	0	0	0	0	0	NA	NA
plk-1	28.3644283	30.08065361	39.3960714	21.27111339	19.04605784	31.25172992	-0.346291086	0.703606673
21ur-7038	0	0	0	0	0	0	NA	NA
fbxa-41	0	0	0	0	0	0	NA	NA
F57G12.1	4.73563316	6.158318685	5.954999057	1.999638784	2.632398449	3.434981279	-0.952550536	0.085249567
F52C12.1	23.10449286	26.99134186	30.56667186	18.46935672	18.26059111	26.578853	-0.241566784	0.883282869
srbc-7	0	0	0	0	0	0	NA	NA
21ur-1249	0	0	0	0	0	0	NA	NA
lrr-1	3.792371724	6.108136113	6.436772144	5.124869639	3.79494446	9.510583296	0.28062194	0.984843983
Y71F9B.6	19.58837321	18.61317645	20.41902076	10.93023714	11.65506441	12.64139983	-0.624966596	0.300568637
igcm-3	9.172674604	8.487886439	5.335234361	6.427240308	7.447104208	6.647859387	-0.047015506	1
Y37F4.11	0	0	0	0	0	0	NA	NA
K05F6.8	0	0	0	0	0	0	NA	NA
21ur-11020	0	0	0	0	0	0	NA	NA
F59B2.9	0.113620278	0.145375902	0.097533361	0.103441582	0.14706827	0.130422508	0.213751629	1
21ur-4771	0	0	0	0	0	0	NA	NA
F57G4.13	0	0	0	0	0	0	NA	NA
C09H5.7	8.032535699	6.160049961	3.994584887	6.332854698	6.776258612	3.659639958	0.002819012	1
T24D1.6	0.145061653	0	0	0.184892786	0.164294798	0	1.375387815	1
cri-3	548.2377698	540.5022887	558.2944001	410.0565725	407.0007333	396.3881997	-0.328409537	0.757326294
K07E12.2	1.028618996	1.194245016	0.877531559	1.602404143	1.812221412	1.836693833	0.876648872	0.357165501
21ur-6340	0	0	0	0	0	0	NA	NA
T05B9.3	0	0	0	0	0	0	NA	NA
Y60A3A.21	62.67280705	58.60460539	58.72456967	33.43131319	30.70664787	27.7196816	-0.856882676	0.087356321
D1086.6	47.62079317	94.07347659	81.40673168	28.7033386	43.15307906	89.64620445	-0.357966136	0.950272905
syp-4	2.487432332	3.508692982	3.321499135	3.286779456	3.360000331	4.846109318	0.414118514	0.66950665
daf-6	1.270955929	0.986244542	0.535401949	1.195666987	1.165282727	0.347358477	0.081635791	1
21ur-8858	0	0	0	0	0	0	NA	NA
R03E1.t2	0	0	0	0	0	0	NA	NA
dhs-15	1.784414316	1.553802655	1.96907853	1.105601425	0.982431858	1.991397435	-0.277741969	0.926359087
21ur-13933	0	0	0	0	0	0	NA	NA
C52E12.9	0	0	0	0	0	0	NA	NA
srh-1	0.280592686	0.159562343	0.066906943	0.178819013	0.158897674	0.115031032	-0.045069481	1
21ur-2495	0	0	0	0	0	0	NA	NA
srj-32	0.093440614	0.030996063	0	0	0	0.035752888	-1.718241417	1
T05E12.8	1.632615181	2.198137486	2.500646998	1.101652849	0.870153932	3.527618314	-0.1045491	1
21ur-5849	0	0	0	0	0	0	NA	NA
F42A10.5	116.30721	118.7687396	119.3039024	68.47196166	69.19158077	81.49379781	-0.582491264	0.35430854
21ur-9905	0	0	0	0	0	0	NA	NA
trak-1	8.837223887	12.01439516	9.939022272	7.36789772	8.618386507	8.866892643	-0.193312957	0.971967424
skr-5	0.520963426	0.471310003	0.727269306	0.543280857	0.643675511	0.59800379	0.159902399	1
R53.5	95.92443592	74.66021757	58.10594298	67.74163516	63.64780486	54.51372893	-0.183542476	0.994395943
21ur-9435	0	0	0	0	0	0	NA	NA
21ur-11661	0	0	0	0	0	0	NA	NA
21ur-15135	0	0	0	0	0	0	NA	NA
F46F3.10	0	0	0	0	0	0	NA	NA
21ur-3196	0	0	0	0	0	0	NA	NA
acox-3	2.101294777	1.812991293	1.658651164	0.48815755	0.691694218	0.760444667	-1.412917865	0.00381312
Y46G5A.46	0	0	0	0	0	0	NA	NA
eppl-1	14.26046525	18.51683532	18.15897571	5.576972795	6.569143873	5.37300519	-1.424411162	0.000416836
21ur-869	0	0	0	0	0	0	NA	NA
srab-21	0	0	0	0	0	0	NA	NA
21ur-823	0	0	0	0	0	0	NA	NA
msp-40	715.0134222	670.8022716	642.858636	440.3168729	406.0083861	332.6778326	-0.667871357	0.23122754
21ur-10522	0	0	0	0	0	0	NA	NA
T22B2.8	0	0	0	0	0	0	NA	NA
cwp-2	0.064622481	0	0.043145599	0	0.146381035	0.14835778	1.526752839	0.971967424
21ur-3481	0	0	0	0	0	0	NA	NA
C15C7.13	0	0	0	0	0	0	NA	NA
21ur-4848	0	0	0	0	0	0	NA	NA
srw-139	0	0	0	0	0	0	NA	NA
21ur-15569	0	0	0	0	0	0	NA	NA
M153.3	1.015704759	1.282921805	0.704223926	0.199168877	0.530941382	0.269055634	-1.465042943	0.139789961
sem-5	10.29642125	14.1528837	18.24455922	11.31479258	11.93516812	12.65090192	-0.140194425	0.971967424
Y45G12B.2	85.02876428	72.25182345	56.00313205	66.18789463	66.10687899	56.53215507	-0.060005468	1
ceh-39	1.071763848	1.410630839	2.031294792	1.718578444	1.311757052	4.067784869	0.751440566	0.788001806
cey-3	400.3712537	440.5990179	536.2173949	334.3723473	302.6859893	494.0124429	-0.178052012	0.96510337
rle-1	14.89194158	14.97335756	10.7186117	11.91554712	12.42849014	14.60323799	0.055108502	1
F35E2.1	0	0	0	0	0	0	NA	NA
T22E5.1	7.763767549	7.364012081	15.14561907	4.483920366	3.572210878	10.16511067	-0.639642177	0.745761378
21ur-4594	0	0	0	0	0	0	NA	NA
21ur-7846	0	0	0	0	0	0	NA	NA
F42E11.6	0	0	0	0	0	0	NA	NA
21ur-899	0	0	0	0	0	0	NA	NA
F44D12.10	0	0	0	0	0	0	NA	NA
21ur-13956	0	0	0	0	0	0	NA	NA
21ur-14521	0	0	0	0	0	0	NA	NA
21ur-13879	0	0	0	0	0	0	NA	NA
F31C3.13	0	0	0	0	0	0	NA	NA
Y66D12A.29	0	0	0	0	0	0	NA	NA
21ur-11036	0	0	0	0	0	0	NA	NA
sqv-5	1.73572634	2.797510997	2.758610688	1.575078015	1.217978082	3.161862527	-0.185230923	1
str-175	0	0	0	0	0	0	NA	NA
T05C12.4	0.33970328	0.359868715	0.190223543	0.43297925	0.35992104	0.201258731	0.28645238	0.951591275
21ur-1698	0	0	0	0	0	0	NA	NA
Y32F6B.8	0	0	0	0	0	0	NA	NA
F53H1.4	0.945399158	0.973641046	0.612852707	1.113912896	1.083196389	2.214575965	0.91150782	0.299026075
rbd-1	1.786181762	2.682657697	2.311947682	2.569941352	2.333281224	3.911966585	0.49087368	0.555437929
21ur-13178	0	0	0	0	0	0	NA	NA
mrpl-32	57.04549515	47.04595958	37.23371383	53.78939778	57.37341033	67.46570026	0.449495169	0.51541266
F22F7.3	0.089966986	0.08953138	0.120134028	0.22934037	0.349355482	0.26555491	1.603226158	0.081729092
F07H5.6	5.773359909	4.075229987	1.25499237	2.909219173	4.409906334	2.465907948	-0.060656847	1
21ur-4273	0	0	0	0	0	0	NA	NA
mgl-1	0.044770827	0.044554054	0.064764958	0.057064032	0.042255677	0.034261041	-0.094286705	1
21ur-10388	0	0	0	0	0	0	NA	NA
srbc-16	0.023203374	0	0	0	0	0	#NAME?	1
21ur-5909	0	0	0	0	0	0	NA	NA
unc-108	201.4473174	206.5554515	231.1191905	246.8394972	229.4949792	223.8928751	0.243756572	0.92868872
K03C7.3	0	0	0	0	0.046066973	0.046689066	Inf	0.966516206
clec-139	0.191187248	0.126841033	0.744609528	0.08122786	0	0.256036813	-1.583894093	0.744293373
F47A4.7	0	0	0	0	0	0	NA	NA
F30F8.1	13.35824711	16.10566962	18.48060911	11.2143485	11.17730236	17.37324716	-0.162749077	0.972265072
21ur-2921	0	0	0	0	0	0	NA	NA
srv-34	0.021145582	0	0.028235958	0.026951752	0.095796763	0.024272603	1.661949774	0.874960168
ril-1	1603.645179	2185.494782	2214.276201	1575.552428	1716.583738	1496.264505	-0.211165452	0.909605277
ZK287.7	6.985890065	6.313610493	7.115243005	3.929607068	3.814772778	5.911942806	-0.474121862	0.571768003
sre-1	0.019423049	0.057987017	0.038903756	0	0.043996547	0	-1.267864498	1
21ur-11317	0	0	0	0	0	0	NA	NA
T14G12.12	1.580481251	0.917483472	0.549592747	0.839354551	0.745846227	0.340163195	-0.54248021	0.900608638
21ur-13274	0	0	0	0	0	0	NA	NA
F19G12.8	5.103637373	2.62138135	2.967800833	0.839354551	2.051077125	1.700815973	-1.116217133	0.377361617
C14C11.11	0	0	0	0	0	0	NA	NA
srbc-81	0	0	0	0	0	0	NA	NA
Y53H1C.5	0	0	0	0	0	0	NA	NA
21ur-9760	0	0	0	0	0	0	NA	NA
21ur-11063	0	0	0	0	0	0	NA	NA
21ur-706	0	0	0	0	0	0	NA	NA
Y49A3A.3	1.626965994	1.513495754	1.782873248	2.817526467	3.785503422	4.181716339	1.238323807	0.009683968
21ur-11002	0	0	0	0	0	0	NA	NA
21ur-15017	0	0	0	0	0	0	NA	NA
M79.6	0	0	0	0	0	0	NA	NA
ZK1053.7	0	0	0	0	0	0	NA	NA
21ur-210	0	0	0	0	0	0	NA	NA
F37B4.10	4.240597888	3.843754001	3.083730553	2.478718909	2.386125235	3.069441326	-0.381237043	0.792796139
T25B9.8	0.421431936	0.528122541	0.416846869	0.775881916	0.61873248	1.218342217	1.046709927	0.120701642
fbxa-65	1.497430485	2.081869344	1.867215103	1.824393252	1.870553834	2.19914422	0.228226297	0.971967424
21ur-13455	0	0	0	0	0	0	NA	NA
F15D4.4	0.703949982	0.655345337	0.77322014	0.636751729	0.823002733	1.081745025	0.358513207	0.818643672
21ur-3548	0	0	0	0	0	0	NA	NA
Y73A3A.2	0	0	0	0	0	0	NA	NA
21ur-11895	0	0	0	0	0	0	NA	NA
21ur-2131	0	0	0	0	0	0	NA	NA
21ur-877	0	0	0	0	0	0	NA	NA
C05B10.21	0	0	0	0	0	0	NA	NA
21ur-13137	0	0	0	0	0	0	NA	NA
21ur-9234	0	0	0	0	0	0	NA	NA
21ur-5215	0	0	0	0	0	0	NA	NA
ptr-5	0.431264375	0.486399762	0.359920406	0.412260941	0.398895929	0.519791992	0.173563551	0.996763699
F25B5.8	0	0	0	0	0	0	NA	NA
W04G5.4	0.013195812	0.05252768	0.096912919	0.100914765	0.059781568	0.045441648	0.455494289	1
fipr-17	0.144054281	0.57342717	0.769429846	1.468870465	1.46838476	0.992142651	1.519091547	0.438627436
T16G1.2	4.977615015	4.437990086	2.090242642	2.78463391	3.418259419	1.370255648	-0.477782841	0.868553618
21ur-6018	0	0	0	0	0	0	NA	NA
F12A10.12	0	0	0	0	0	0	NA	NA
scrt-1	0	0	0.025790945	0	0.087501513	0	1.847693846	1
21ur-992	0	0	0	0	0	0	NA	NA
21ur-8332	0	0	0	0	0	0	NA	NA
H08M01.1	12.11567898	10.53233578	7.793000827	9.815309344	14.06452886	7.057807779	0.142166522	0.999588551
Y39B6A.7	0.280085285	0.296149728	0.280501007	0.022311956	0.039652584	0.020094028	-3.267736916	0.004523002
ZC196.3	0.047723504	0.047492434	0.031862892	0.040551639	0.018016991	0.073041177	0.158476496	1
C01B7.14	0	0	0	0	0	0	NA	NA
ceh-19	1.325893421	1.617419317	1.513476439	0.654177362	0.823506504	0.883722939	-0.803928465	0.453744625
T27A10.11	0	0	0	0	0	0	NA	NA
Y11D7A.7	4.396323233	6.456365176	8.77719972	7.398754933	4.640820969	9.259998075	0.224143349	1
21ur-5860	0	0	0	0	0	0	NA	NA
C29H12.8	0	0	0	0	0	0	NA	NA
F46B6.13	0.216081421	0.107517594	0.216402144	0	0	0.248035663	-1.052032041	1
clec-103	0.116211857	0.086736883	0.077589564	0	0.032904981	0.100047998	-0.986308772	0.987989839
F31E3.2	1.182946761	1.072110269	0.747490909	1.265442376	1.19624013	0.87292388	0.270508588	0.925368504
ZK970.t4	0	0	0	0	0	0	NA	NA
21ur-13699	0	0	0	0	0	0	NA	NA
21ur-11735	0	0	0	0	0	0	NA	NA
cox-14	183.6980187	204.0636156	262.1703961	141.8928869	154.1912767	149.5710165	-0.434783677	0.544992756
21ur-13592	0	0	0	0	0	0	NA	NA
T19D12.10	0.015163608	0.075450943	0.050620385	0.019327243	0	0	-2.720898852	0.596942586
Y57G11C.5	2.311954943	2.300760821	1.171000072	1.829031632	1.733619517	1.317772868	-0.122238469	1
prmt-7	1.579261744	1.422948904	1.417745734	1.822487428	2.284154071	2.706957109	0.732941802	0.216719377
21ur-11429	0	0	0	0	0	0	NA	NA
K05C4.9	0.009537387	0.05694725	0.019103086	0.072937016	0.129622931	0.164216715	2.233626697	0.046654302
21ur-13891	0	0	0	0	0	0	NA	NA
C10C6.7	2.27569294	1.742057226	2.220632972	1.227157603	1.288708988	1.155406631	-0.656167732	0.521164641
his-67	3.922708874	6.682632022	15.04827217	3.304958546	2.861467737	6.639723894	-0.907963445	0.71329383
21ur-6635	0	0	0	0	0	0	NA	NA
R12E2.18	0	0	0	0	0	0	NA	NA
mir-272	0	0	0	0	0	0	NA	NA
del-10	0.206791939	0.192928768	0.189840635	0.172969793	0.117104828	0.096432557	-0.492251139	0.776249194
mlt-3	1.073259374	1.015535141	1.021990787	1.794040262	1.853228603	1.918647366	0.950840529	0.115306022
srt-61	0.020100597	0.020003273	0.013420288	0.051239667	0.022765655	0.023073085	0.982060867	1
nhr-157	0.094204434	0.037499324	0.050316938	0	0.021338925	0.064881263	-0.994968927	0.987989839
F10D7.11	0.323662384	0.732034685	0.667930589	0.187515378	0.366575486	0.439075897	-0.682672801	0.703065963
21ur-11367	0	0	0	0	0	0	NA	NA
21ur-2487	0	0	0	0	0	0	NA	NA
C06C3.7	0	0	0	0	0	0	NA	NA
F08F1.3	16.53492613	19.62616819	10.1163298	18.16290262	18.11433489	16.49544999	0.311957136	0.758673653
aat-7	0.483056271	0.659269561	0.608172094	0	0.015631508	0.015842597	-5.69246911	2.43E-10
21ur-3376	0	0	0	0	0	0	NA	NA
gna-2	7.689518155	16.64916129	31.33436716	7.977486145	7.358801785	15.41812487	-0.757759201	0.757326294
snx-17	0.529802777	0.851691436	0.761871596	1.298608466	1.061621987	0.904428664	0.72713585	0.383060739
C46F4.3	0.451934998	0.31482276	0.181042317	0.460822107	0.972524983	0.20750696	0.914260352	0.749914648
C23F12.7	0	0.125874257	0	0	0	0	#NAME?	1
din-1	2.256002021	2.36665348	1.805305362	1.46368011	1.683425009	1.191973503	-0.448477446	0.62935784
