Name	Control_P0_1	Control_P0_2	Control_P0_3	Heat_P0_1	Heat_P0_2	Heat_P0_3	Fc
T05A6.20	0.397010841	0.296316432	0.198800056	0.12650559	0.224824461	0	2.539213296
clec-22	0.178826004	0.217506858	0.318384764	0.075976059	0.045007962	0.068423631	3.773435859
R04A9.1	2.061084324	1.786446184	2.530240454	0.593197688	1.280130303	1.068461316	2.167990395
R151.16	0.288108561	0	0.192357461	0	0.163153862	0	2.944564872
C03B1.9	0.033566046	0.066807049	0.022410578	0	0	0	4092.7891
oig-5	1.676267993	1.668151768	2.238341369	0.961442486	0.664481184	0.817766064	2.284562173
E02H4.4	0.066614696	0.092809022	0.062265999	0.033962323	0.045268124	0.030586286	2.018724387
R06A10.4	30.42779194	23.55732436	15.88715605	8.27363772	7.831385386	6.33756428	3.113378647
F35H8.11	0	0.138546162	0	0	0	0	4618.872067
C45G9.11	0.233733143	0.116300722	0.143048929	0.074477939	0.088240962	0.067074433	2.145766308
C27D9.2	5.309429202	3.19480852	1.264063318	1.049193189	1.351846287	0.566938658	3.291230797
F40H6.2	0	0	0.004103626	0	0	0	137.4542
F27D9.3	0.049745363	0	0	0	0	0	1658.845433
K08C7.1	2.56096499	3.727276607	4.295983305	0.938445019	1.105820622	0.661428434	3.911833566
Y37D8A.19	349.2553666	467.5117988	663.6558721	172.3762692	107.9502731	356.237573	2.325646391
F20D6.9	0	0.057824589	0	0	0	0	1928.152967
exp-1	0.128048249	0.140171086	0.17098441	0.065283132	0.072512828	0.01469841	2.880130886
C39D10.8	16.27670744	25.34434543	26.56818402	8.835037696	10.29323178	8.840875107	2.438016532
F44A6.3	0.209533499	0.364908199	0.349740839	0.333834197	0.118657354	0	2.042385346
zag-1	2.432273282	2.189973112	1.879110075	0.915276068	0.800191807	0.452031493	2.999473294
C53H9.2	86.98770878	69.87777097	68.64764357	29.96386471	29.69906039	28.50580224	2.557745021
nhr-219	0	0.014937321	0.020043035	0	0	0	1166.3452
elo-2	143.8992259	189.3685887	246.1224211	42.23937322	53.65210933	34.86569665	4.431039575
T02H6.6	0.100211674	0	0.200720829	0	0.113498339	0	2.651047449
C06E4.5	0	0	0.048595569	0	0	0	1620.518967
F58E1.13	0.864325684	1.576924718	4.905115266	0.367217616	0.73419238	1.322856868	3.030345288
F53F8.7	1.770139001	1.211078184	0.886383182	0.423034694	0.313255415	0.571474167	2.957413991
F57B7.2	2.247988689	2.059907903	1.872389367	1.27659343	1.235207781	0.562072231	2.010585691
21ur-6402	0.987800782	0	0	0	0	0	32927.3594
C39B5.10	0.035278599	0	0.070661925	0	0	0	3531.684133
F53B1.8	8.175872448	8.430047041	6.384376494	3.887851191	3.809315531	3.388430269	2.073888849
T23G5.11	0.105298561	0	0	0	0	0	3510.6187
nhr-186	0.080246872	0.199645823	0.05357732	0.051140558	0.022721621	0	4.514148892
F01E11.20	2.074381642	0	0.461657907	0	0	0	84534.98497
21ur-4524	0.987800782	0	0	0	0	0	32927.3594
str-115	0.103203067	0.020540675	0.013780833	0	0.04675454	0	2.940158792
spin-2	5.528856319	5.670948457	3.823547085	2.901695028	2.994824268	1.42836079	2.051003113
B0563.16	0	0.565572004	0	0	0	0	18853.0668
M02D8.6	4.980859875	8.863823377	10.48511179	3.809104764	4.446634075	2.556028524	2.250306932
Y17D7C.6	0.617375489	0.983018006	0.700730752	0.236068468	0.489461587	0.354336661	2.13093358
F11E6.10	0.667198774	0.241443019	0.728933538	0.231926915	0	0.48736832	2.276606997
F09D5.4	0	0	0.055398949	0	0	0	1847.2983
gcp-2.3	0.039455666	0.058896942	0.059271343	0.012572358	0.022343468	0	4.513105889
Y18D10A.2	0	0.064611512	0.06502224	0	0.036767068	0	3.524166482
C36F7.19	0	0.141393001	0	0	0	0	4713.7667
srh-159	0	0.041204348	0.013822093	0.026386895	0	0	2.084169343
K01A6.5	0.690414465	0.343535793	0.691439226	0.319995986	0.355433527	0.108070001	2.202157695
ipp-5	2.430520394	5.307817322	6.513546065	1.140197253	1.701366882	1.220601862	3.508444458
K02F6.6	0	0.121789841	0.040854682	0	0	0.070240188	2.315031138
glb-11	5.17917508	6.854141235	4.725204464	2.661247666	2.088369436	2.645713736	2.266094803
F40G9.9	0.01754976	0	0.011717206	0	0	0	975.8988667
F19H6.5	0	0.033242155	0	0	0	0	1108.7385
F42F12.11	0.037784729	0	0	0	0	0	1260.157633
M6.4	0.567352244	0.988059124	1.136388695	0.451960143	0.281126655	0.162813153	3.004576638
C07E3.15	0.296340235	0	0	0	0	0	9878.6745
T25E4.1	92.15500053	82.98875288	29.94806683	31.98592064	38.2455157	26.58258068	2.118410397
srz-20	0.250529184	0.199452929	0.033453472	0.031931967	0.085123754	0.086273274	2.377602786
pmp-5	137.6117249	138.1854505	108.5239421	48.94666295	53.5204404	42.36471823	2.65356821
dapk-1	13.89068292	12.47364431	6.565418877	5.246988961	5.895436374	4.616152099	2.089639515
B0334.6	1.540469067	2.247253822	1.238879448	0.713982606	0.733572808	0.221034312	3.012485489
C10A4.4	4.370890506	7.202007568	7.008588956	2.237553972	1.623085054	3.20775655	2.628812554
srg-48	0	0	0.016726736	0	0	0	558.2245333
C54D2.9	0.139220244	0.277092324	0.185902513	0	0	0.159808212	3.767889745
pitr-6	0.86788258	0.552189127	0.588946302	0.10880522	0.225595464	0.097989398	4.646309184
C32A9.1	0.047038132	0.093620762	0	0.029976948	0	0	4.689440206
B0294.3	1.002116735	0.498632322	1.003604146	0.127727866	0.226996678	0.230062064	4.282507788
C07A4.3	3.623519214	4.135292093	2.041948436	1.144024112	0.903621391	0.648708656	3.634819154
C08E8.9	0.115243425	0	0.076942985	0	0	0	6406.547
srd-55	0.041281227	0	0.013780833	0	0	0.023692959	2.322445714
pax-2	0.043081654	0	0.028763733	0	0	0	2395.179567
C48G7.4	0	0	0.096851309	0	0	0	3229.043633
pudl-2	0.792757315	1.446351334	2.264182093	0.56135177	0.44893292	1.162765909	2.072335888
B0222.1	1.764916782	1.251113826	1.129931941	0.4314165	0.739326592	0.471788114	2.524130156
del-8	0.162378211	0.525174003	0.514960875	0.051741034	0.114942056	0.023298849	6.329617938
F36H9.1	0.075158755	0.074794848	0.033453472	0	0	0	6113.569167
bbs-1	0.35951155	0.321993766	0.272034122	0.076371081	0.203588875	0.082535264	2.630488308
F07C3.16	0	0	0.013459414	0	0	0	449.3138
srh-116	0	0.019493275	0	0	0	0	650.4425
acox-1.1	23.63958272	20.65433534	16.60645243	6.469579149	8.080792564	5.889662106	2.979465251
F57B1.6	0.426018347	0.717463379	0.678265172	0	0.148462282	0.263317481	4.423973255
K05G3.1	0	0	0.02263029	0	0	0	755.0096667
cdka-1	8.633706281	6.253841072	6.172442739	4.650070587	3.050346241	2.192580444	2.128777509
srd-8	0.028032184	0.027896457	0.018715861	0	0.03174886	0	2.34961223
acd-2	0.099634085	0.634570701	0.764995091	0.012699168	0.135413004	0.08005762	6.570544961
aqp-4	76.66631908	72.05091466	56.39302978	27.0829693	28.03864622	20.10356204	2.726617207
pll-1	2.036993781	1.571668005	1.291150145	0.509403182	0.576767662	0.525360807	3.04046894
F18G5.9	0	0.143356793	0	0	0	0	4779.226433
mir-8199	2.183559623	0	1.457867076	0	1.236534535	0	2.944824992
fbxb-17	0	0.02484161	0.01666635	0	0	0	1383.932
F07G6.8	0	0.074794848	0.100360415	0	0.085123754	0	2.057288465
C14E2.6	0.07091903	0.105863478	0.047349529	0	0.040160951	0.040703288	2.77136502
T04A6.2	0.333233999	0.82905133	0.917753671	0.106183407	0.330239143	0.430326933	2.39981568
drl-1	0.761778569	0.734764306	0.516430879	0.089625994	0.318564829	0.430489015	2.400169484
Y39B6A.27	1.123258695	1.277508632	1.353806944	0.446239129	0.545223033	0.535840757	2.458303605
C10A4.10	0.675863693	1.784953748	1.926467207	0.397588998	0.441619477	0.477422027	3.332206448
ZK6.6	3.149509739	3.134260309	3.565184253	1.405006531	1.361980067	1.314640366	2.412997167
fbxa-38	0.432162842	0.430070378	0.653002961	0.144954322	0.128805681	0.208872137	3.13952606
nrx-1	0.416094165	0.605970004	0.542064079	0.194028877	0.149424672	0.244637914	2.659668345
ZK616.1	0.603656033	0.518815059	0.549592747	0.209838638	0.062153852	0.094489776	4.562468622
nhr-152	0.234903844	0.323676661	0.265413083	0.11515535	0.122791757	0.165933266	2.040192203
ceh-54	0	0.030996063	0.041590802	0	0	0.035752888	2.02938228
W01A8.6	3.121554177	3.395411276	3.307942486	0.601427277	0.781083057	0.249988699	6.018323895
H43E16.1	0.88133678	1.431686956	1.107632842	0.545147801	0.477075961	0.319866047	2.548753858
K08A8.23	0	0.045976343	0.03084574	0	0	0	2561.069433
C10C5.5	0.069493522	0.034578523	0.139193339	0	0	0.039885132	6.096092703
21ur-1991	0	0	0.659511296	0	0	0	21984.37653
Y53G8B.1	11.69666907	19.32503155	25.6716313	8.195473528	9.697743585	9.865792341	2.042339876
C05E7.2	190.8864779	142.9452037	62.34794595	54.81394661	59.84051621	62.22497462	2.239828627
str-135	0	0	0.025435697	0	0	0	848.5232333
srh-180	0	0.020726283	0	0	0	0	691.5427667
F39G3.2	4.949557336	5.543129312	5.455060316	1.789008899	2.192118559	1.695970343	2.80913726
elo-6	215.3836745	153.2113991	121.3069105	26.59990878	32.03748567	26.9862801	5.721571594
irld-44	0	0	0.008409069	0	0	0	280.9689667
C56G2.4	0.987800782	0.970251539	0.959289158	0.277968066	0.464943103	0.191433832	3.122338618
srh-211	0.056216305	0.027972057	0	0	0	0.032264802	2.60798756
spl-2	1.273408006	1.470001144	1.598373602	0.194767354	0.158646849	0.14617203	8.690757401
F07C6.6	1.711536008	1.498859138	0.274252222	0.523557789	0.387692346	0.23575667	3.038035479
Y82E9BL.18	0.181366701	0.248171759	0.363271796	0.11558325	0.07703002	0.104093655	2.672031521
epac-1	0	0.019868506	0.004443291	0.008482409	0	0	2.860577161
linc-99	0.189441246	0.094262001	0.252963237	0.120729079	0.107279252	0	2.35361114
Y66D12A.30	0.079478224	0.237280208	0.159192382	0	0.090015924	0	5.286232349
M151.4	0.048353884	0.060149703	0.03228377	0	0.013691233	0.013876121	5.105180033
C01B4.6	0.77293173	0	1.004210554	0	0	0	59238.40947
Y6E2A.1	0	0	0.014988893	0	0	0	500.2964333
clec-1	201.675993	323.5711108	447.2509968	84.58667849	103.4733046	66.37092216	3.822248322
srw-44	0.017913486	0.053480254	0.011960049	0.022832183	0	0	3.647519758
H12I13.6	0.090981651	0	0	0	0	0	3033.388367
nhr-280	0.67225331	0.525641573	0.224417038	0.183608808	0.217538483	0.110238072	2.781291808
C25A1.18	0.148170117	0	0	0	0	0	4939.670567
Y105C5A.1283	0	0	0.089933359	0	0	0	2998.4453
T04F8.7	9.916714746	16.30762159	14.175358	5.5117177	7.475413323	6.90456641	2.030982749
pept-1	11.11630354	16.18216962	19.26703874	3.099386961	3.840751206	3.028645987	4.671132525
cyp-34A7	0	0	0.018466316	0	0	0	616.2105333
fbxc-15	0	0.019061291	0.012788308	0	0	0	1061.986633
C01G10.18	0	0	0.068904165	0	0	0	2297.472167
C38D9.8	0	0	0.013381389	0	0	0	446.7129667
bnc-1	0.100698138	0.167017622	0.067231734	0.128347905	0	0.038529812	2.007023045
D2023.1	9.521045542	20.06459183	20.43663197	4.200694974	4.440224736	4.079838938	3.932333812
Y54F10BM.20	0.022896045	0	0	0	0	0	763.8681667
acs-14	31.69299903	36.04699973	47.85994819	14.32755118	14.81496942	16.09273584	2.555527614
T04C12.32	0	0	0.049287321	0	0	0	1643.577367
C09E10.3	1.152434245	0	0.769429846	0	0	0	64062.4697
C34E7.3	2.098596214	2.249083998	1.257433989	0.342926957	0.9141695	0.494141087	3.200658997
tab-1	0.070318022	0	0.023474131	0	0	0	3126.738433
F14D7.11	0.432162842	0.258042227	0.519365146	0.110165285	0.195784635	0.099214265	2.985382864
tbc-6	4.930051032	7.089015047	4.839736974	1.544310942	2.27133836	1.894363007	2.952498548
F35B12.10	6.50890158	7.004003294	6.783544761	1.78737554	2.337428801	3.219401663	2.763600262
arr-1	8.563960907	9.169573924	9.624932059	3.921479865	4.652130309	3.404232582	2.284089669
srx-135	0.022377364	0.022269016	0.014940385	0	0	0	1986.2255
T05A7.11	0.074510835	0.014830013	0.019899048	0	0	0	3641.329867
kin-20	21.16359011	18.01508968	9.528992894	8.025531713	7.88421092	6.88644039	2.136659134
Y14H12A.2	0.474531748	0.60715818	0.362084633	0.17280829	0.230334864	0.07781511	3.001870784
nhr-39	0	0	0.011991114	0	0	0	400.3704667
K05F6.12	0	0	0.027156347	0	0	0	905.8782333
ins-21	0	0.178730547	0.119911145	0	0	0	9955.0564
jud-4	4.077844253	3.427960226	1.335933138	1.259031827	1.520378848	1.366467534	2.132657346
egl-6	0.672581078	0.986373016	1.512599287	0.360951104	0.300693125	0.650141259	2.417737816
Y43E12A.2	38.13353317	43.80298891	24.66769117	12.98963806	15.07833903	18.39165929	2.29455548
C42D8.10	0	0	0.109918549	0	0	0	3664.6183
F57B1.10	0.278440489	0.138546162	0.27885377	0	0	0	23194.6807
nhr-142	0.562816725	0.416068086	0.375768064	0.143471069	0.182125242	0.221501615	2.476070207
W01B6.3	0.242367615	0.156066776	0.161818236	0.05451478	0.080735932	0.081826198	2.58089461
Y71G12B.2	0.322108951	0.277809437	0.186383627	0.109481028	0.170247508	0.073948521	2.223220306
F53B6.5	0	0.075203563	0.025227208	0	0	0	3348.0257
otpl-3	0.548778212	0.934473907	1.001480116	0.341959262	0.497230818	0.293968193	2.192749499
F25E5.3	0.036585214	0.036408074	0.085492205	0	0.020717951	0	7.64229277
srz-83	0.021951128	0	0	0	0	0	732.3709333
asp-7	0.163337137	0.270910474	0.109053049	0	0.020554817	0.041664783	8.730582552
madd-2	6.980710688	5.683836425	3.98985419	2.94897512	2.934897774	1.745260495	2.183000408
F45E1.10	0	0	0.206712496	0	0	0	6891.0832
clec-148	0.182926071	0.109224223	0.195410754	0.093261617	0	0.083990912	2.750502606
pals-8	0	0.019438209	0	0	0	0	648.6069667
molo-1	3.70012333	3.636180317	3.010812439	1.503258736	1.44055584	1.035279288	2.600369943
C25D7.5	2.53345049	2.615965272	1.500706145	1.043990578	0.949258835	0.415442653	2.760885047
clec-29	0	0	0.012310878	0	0	0	411.0292667
sru-26	0.022329189	0.022221074	0.014908221	0	0	0	1981.949467
C34C12.7	21.81133446	18.03579352	23.30967469	8.565834079	9.150355556	6.099066401	2.651947247
C35C5.10	16.12657172	20.35199494	20.12046515	7.521382315	6.862028237	7.290794203	2.611354486
21ur-10512	0	0.983018006	0	0	0	0	32767.93353
C16B8.t3	0.864325684	2.580422266	3.270076844	0.734435232	0.978923173	0.992142651	2.481915422
F21A3.3	60.58617336	52.85855343	26.0369122	13.74409342	14.02598604	9.698114658	3.722667779
21ur-5138	0.987800782	0	0	0	0	0	32927.3594
srz-47	0.022305179	0	0.014892191	0	0	0	1240.245667
T16G1.18	0.806703972	0.57342717	0.461657907	0.293774093	0	0	6.268979169
R160.6	0.032012062	0.031857065	0.021373051	0	0	0	2841.405933
nhr-156	1.6538751	1.628358071	1.151208013	0.672765098	0.398543786	0.62608493	2.61191077
glb-2	0.568733783	0.476614791	0.679496487	0.076304959	0.169510506	0.103079756	4.943733698
B0412.7	2.634135418	3.276726687	2.528126636	0.629515913	0.55938467	0	7.098085307
F46G11.7	0.148170117	0	0	0	0	0	4939.670567
R151.13	4.275443079	7.721568918	7.294899757	0.403659059	0	0.181766593	32.95308663
Y61B8A.6	0	0	0.094215899	0	0	0	3141.196633
spp-22	11.84702404	9.450079766	8.279065139	4.700385487	4.959877411	3.968570603	2.170117416
C08B11.11	0	0.053480254	0	0	0	0	1783.3418
W05F2.3	203.9343507	372.2596618	703.790234	145.8331484	106.5489832	308.658693	2.281445824
C06E2.5	4.810160329	14.5600638	27.3983932	1.660462264	1.986220931	5.924098147	4.886603889
K08E5.12	0.096036187	0.095571195	0.064119154	0	0	0	8524.217867
clec-226	0.022745413	0	0	0	0	0	758.8471
T07G12.5	0.086576863	0.086157672	0.069364293	0.04413968	0.019611149	0.01987598	2.894990624
srh-239	0.021210446	0	0	0	0	0	707.6815333
F26D10.13	0	0	0.032059577	0	0	0	1069.319233
Y54G2A.44	0.193867443	0.225083562	0.194155195	0	0.036595259	0.14835778	3.314749819
W02B3.7	0	0	0.014161286	0	0	0	472.7095333
tmem-135	1.364316775	1.45028217	1.863193348	0.296408838	0.526774802	0.551684703	3.402356536
C18H7.11	2.64633049	3.347115631	2.678755759	1.632078294	1.372909537	1.23466641	2.045497436
clec-110	0	0	0.01884318	0	0	0	628.7726667
ZK742.4	1.286798776	2.283422992	3.881652808	0.849705336	1.387173645	1.227943371	2.150723419
T03F7.11	0.145061653	0	0	0	0	0	4836.0551
sls-2.7	0	0	0.251813404	0	0	0	8394.4468
K10C2.1	8.124288072	9.719776311	7.029564248	3.803200676	4.25905581	3.390856438	2.171778869
C06A1.9	0	0.182684762	0.245128092	0	0	0	14260.7618
E02H9.2	1.81806437	2.817702474	2.049601916	0.607808468	0.708875401	0.61581268	3.459446675
folr-1	0.63978556	1.101959687	0.60787696	0.313637822	0.25082729	0.254214487	2.870014362
ZK218.7	0	0.026465869	0.05326822	0	0.030120713	0	2.645726695
C16B8.8	0.651638212	1.080805138	0.797628845	0.276855166	0.123006053	0.249334279	3.89724236
C13G3.6	0.357652007	0	0	0	0	0	11922.40023
ZC239.16	2.792436826	2.999465198	2.426663359	0.847425268	1.305230898	0.661428434	2.920511126
egl-36	0.284500762	0.356981494	0.322086912	0.11036236	0.07004817	0.085192929	3.627848717
abf-1	0.241207168	1.36022259	5.958607874	0.204958669	0.546375725	2.584185509	2.266524515
unc-62	17.41316468	15.97729889	11.52885374	5.131315217	6.592280761	6.644185235	2.445549454
srsx-3	0	0	0.014844306	0	0	0	495.4768667
W10C4.2	0	0.30357909	0	0	0	0	10119.96967
linc-9	1.873635031	3.68473201	10.75216158	1.421487547	1.212601608	1.741050329	3.728001971
Y62H9A.15	1.275689245	1.54549355	2.444071274	0.706943004	0.314092997	0.827669805	2.848075693
fut-8	0.876673194	0.909291656	0.725462426	0.314757957	0.279692335	0.467724393	2.364420195
ZC334.12	0	0.181082264	0.121488923	0	0	0	10086.03957
Y43F8C.18	0.728836793	0.836893708	0.598907555	0	0.190493158	0.450486393	3.377025495
sto-6	1.063785457	0.87452438	0.802883317	0.412659261	0.183343471	0.185819359	3.506159759
F08D12.12	0.520874235	0.414681795	0.312988412	0.116181845	0.206477204	0.104632747	2.921994884
21ur-14376	0	0	0.659511296	0	0	0	21984.37653
C14C11.4	1.925408435	2.741261594	2.054940685	0.716522178	0.923212098	0.806620041	2.747603104
F01E11.3	0	0.072432906	0	0.030923589	0	0	2.341451278
lgc-55	2.463087664	2.221365364	1.653060781	0.392425504	0.59570835	0.206159512	5.306496703
T19C3.7	0.219511285	0.081918167	0.146558066	0.069946213	0	0.031496592	4.415723331
ZK1025.2	1.717203346	0.022785186	1.13121474	0.029182857	0.103726959	0	21.6010175
clec-216	0	0.026064871	0	0	0	0	869.4957
gnrr-4	0.728085452	0.685038713	0.830807466	0.118109559	0.194910038	0.44067089	2.977258795
C03B1.3	0.059608668	0	0	0	0	0	1987.622267
H13N06.7	0.158591869	0.094694395	0.169415746	0.080855255	0.071847572	0	2.767953539
Y38H6A.3	0.055762947	0.055492952	0.037230476	0	0.063156334	0	2.350348075
C24H11.1	0.161640128	0.393207202	0.059955572	0.045782976	0.061023782	0.103079756	2.929215843
clec-231	0.118536094	0.03932072	0.026380452	0	0.089501547	0	2.058021473
21ur-13955	0	0	0.659511296	0	0	0	21984.37653
srt-38	0	0.020979043	0	0	0	0	699.9681
fip-3	0.271160999	0.13492404	0	0	0	0	13536.5013
daf-38	1.878246198	2.03456371	1.520363781	0.677940214	0.696541489	0.248035663	3.348607419
T07F12.2	12.44628985	12.38602688	12.14637873	5.804570871	4.995883781	5.774954464	2.230937119
unc-38	0.45917302	0.57790707	0.387720508	0.154919932	0.214139444	0.232533434	2.368380363
T26E4.9	1.192173357	1.028214236	0.424513018	0	0.630111468	0.273694524	2.926370671
str-245	0.158500985	0.098583468	0.251332385	0	0.089757999	0.13645515	2.247412965
K07H8.8	0.021675879	0.021570928	0.014472035	0	0.024549797	0	2.349178628
T28F3.11	6.914605473	8.757796782	7.134713114	2.403606215	1.423888252	0	5.958742979
sru-31	0.020277435	0	0	0	0	0	676.5811667
T06E6.15	0	0.05252768	0.035241062	0	0.029890784	0	2.93468543
C46E10.8	0.759407537	0.517078836	0.853933701	0.101886969	0.045268124	0.321156003	4.549155662
C13C4.8	0.090387	0.04497468	0	0	0.051185525	0	2.643692844
dmsr-14	0.019984409	0	0	0	0	0	666.8136333
F56D6.14	7.826421579	5.217557109	4.667310712	2.614912256	1.721183601	1.395541311	3.090092565
linc-83	0.549101023	0.60715818	0.366610691	0.07776373	0.138200919	0.070033599	5.324752528
smf-1	5.429766432	5.324784956	3.009282166	2.099719533	2.164328236	1.512796926	2.382586737
abhd-3.2	40.18701098	36.15333385	36.33900234	16.21220898	18.40084281	18.39628584	2.125650918
E02C12.19	0	0	0.024820318	0	0	0	828.0106
gpa-13	0.018389908	0.091504336	0.085946951	0.023439422	0	0.042218836	2.982280952
F41D3.8	0	0.154055061	0	0	0	0	5135.835367
mct-2	0.01940488	0	0	0	0	0	647.496
Y14H12A.1	8.176394793	8.940441136	11.08652931	3.152174574	2.743843055	2.143607479	3.508044823
srh-174	0	0	0.013822093	0	0	0	461.4031
T07D1.9	0	0	0.097533361	0	0	0	3251.7787
F14H12.6	5.675195058	7.854870294	8.536316023	1.829159447	1.773143861	3.51929846	3.098513803
T25F10.11	0	0	0.076942985	0	0	0	2565.432833
F36H5.8	0.044324394	0.044109782	0.029593456	0.056495018	0	0	2.088429522
tig-2	5.671106941	7.012373679	7.346272967	2.473465796	2.517993121	2.638504706	2.625144047
cpd-2	8.457418053	10.64969406	11.30265911	2.913905303	2.160382175	3.219935581	3.666379721
